,prompt,queries,responses,expected_responses
37,This is the last change i  give you to answer this query,So tired & ready for bed!! Really in the mood for salt & pepper chicken wings & noodles but have no money on me for a Chinese!,Negative,negative
38,This is the last change i  give you to answer this query,Ahhh My Satz blend didn`t save,Negative,neutral
39,This is the last change i  give you to answer this query,Feeling smooth like chrome,Positive,positive
40,This is the last change i  give you to answer this query, Yeah it is. Thanks,Positive,positive
41,This is the last change i  give you to answer this query," doing pretty well, up and wide awake",positive,positive
42,This is the last change i  give you to answer this query," I am twittering, LIKE A BOSS. Thanks Savvv",Positive,positive
43,This is the last change i  give you to answer this query, oh no....u don`t have to hit him up. He had a family emergency so there was a lil delay. Just can`t wait to see them,Neutral,neutral
44,This is the last change i  give you to answer this query, good luck.. Finally your long time will of panvel tweetup finally coming true..,Positive,positive
45,This is the last change i  give you to answer this query,Star trek was good times.,Positive,positive
46,This is the last change i  give you to answer this query,where is the rain please come out,Neutral,neutral
47,This is the last change i  give you to answer this query,Not going to the dance recital and now i feel like a piece of **** cuz it cost so much money,Negative,negative
48,This is the last change i  give you to answer this query,is spending her Saturday morning taking notes for a research essay because some stupid **** recalled the book I`m using. Not fair,Negative,negative
49,This is the last change i  give you to answer this query,The little wormy from labyrinth sadly passed away today but its ok as hes still around in a happy ghost form aww  http://twitpic.com/67aim,neutral,neutral
50,This is the last change i  give you to answer this query,this day has beasted me.,Negative,negative
51,This is the last change i  give you to answer this query, hay wats ur AIM? we should chat,Neutral,neutral
52,This is the last change i  give you to answer this query," You know, your updates are really amusing.  How was the prop auction?How much did that baseship bed go for?",Neutral,positive
53,This is the last change i  give you to answer this query, how sad! are you saying that I`m fat?  *tears*,Negative,negative
54,This is the last change i  give you to answer this query, We saw that in none 3D - the baddie`s the best,Negative,positive
55,This is the last change i  give you to answer this query,"Aww, I love my daddy! He works 7 days a week almost all day and still tries to go to SF with all of us",Positive,positive
56,This is the last change i  give you to answer this query,facebook is being a ****,negative,negative
57,This is the last change i  give you to answer this query,im an avid fan of **** magazine and i love your magazines,Positive,positive
58,This is the last change i  give you to answer this query,"Oh, and yippee for Lyn-Z Way who gets to celebrate Mother`s Day for the first time as a mother.",Positive,positive
59,This is the last change i  give you to answer this query,"had a great time out in the beer garden wit the boyos !! I think the sun got to me a bit though, feel a bit ill !!",Negative,neutral
60,This is the last change i  give you to answer this query,today Jon Doe plays at the Moho. ia m excited  itÃ¯Â¿Â½s gonna be funny.. but before i have to carry all the equipment and do the backline,Neutral,positive
61,This is the last change i  give you to answer this query,happy mother`s day to all moms out there...,Positive,positive
62,This is the last change i  give you to answer this query," ...i`m sorry about you are still sick  u know most of them, AND i know that u will guess the 'pelzer present' ;-)",Neutral,negative
63,This is the last change i  give you to answer this query, you`re so gorgeous!!,Positive,positive
64,This is the last change i  give you to answer this query," I know, that is so sad.  I",Negative,negative
65,This is the last change i  give you to answer this query,Is at a photoshoot.,positive,neutral
66,This is the last change i  give you to answer this query,  BUT THEY ARE EXPENSIVE.,Negative,negative
67,This is the last change i  give you to answer this query," It would be great if those VIPS were for some acts I`d enjoy seeing, but noooo.",Negative,neutral
68,This is the last change i  give you to answer this query,almost died. Laptop screen was set to 100% brightness after I reinstalled Windows Vista. Got a headache now  #insanedefaults,Negative,positive
69,This is the last change i  give you to answer this query,I lost my artistic abilities,Negative,negative
70,This is the last change i  give you to answer this query,Cant wait to see my boy tomorrow,Positive,positive
71,This is the last change i  give you to answer this query,I miss her alot and its only been one day,Neutral,negative
72,This is the last change i  give you to answer this query, ugggh idk how to do that  but i only wanna stop getting texts from twitterr  -ilsE*,Negative,negative
73,This is the last change i  give you to answer this query, ok then,Neutral,neutral
74,This is the last change i  give you to answer this query,is getting ready for bed. Happy Mother`s Day to all the mothers out there!,Positive,positive
75,This is the last change i  give you to answer this query,"_babe woo! im getting mine on monday,cant wait  x",Positive,positive
76,This is the last change i  give you to answer this query,why am i so tired?,Neutral,negative
77,This is the last change i  give you to answer this query,Candle wax is very enjoyable.,Positive,positive
78,This is the last change i  give you to answer this query,i would slip and fall... on the dirty school bathroom floor. fml.,Negative,negative
79,This is the last change i  give you to answer this query,nite nite twitts i wish u all a happy sunday i already have my major gift my my 2kids-my bro-n @_agressiva23 n 1 other gift on d way  tyg,Positive,positive
80,This is the last change i  give you to answer this query,"just in case you wonder, we are really busy today and this coming with with adding tons of new blogs and updates stay tuned",Neutral,neutral
81,This is the last change i  give you to answer this query,Happy monday  up and about going to tavares today. Hope everyone has a blessed day!,Positive,positive
82,This is the last change i  give you to answer this query,"This is my favourite shirt, because its true.  <3 grumpy.    a) cute  b) huggable  c) life of the party  (d)... http://tinyurl.com/q7eax7",positive,positive
83,This is the last change i  give you to answer this query, http://twitpic.com/4jaz5 - Cool... luv it,Positive,positive
84,This is the last change i  give you to answer this query, That`s me on a good day,Positive,positive
85,This is the last change i  give you to answer this query,In the emergency room with my cousin. She`s got mad flu and can`t walk or breathe.  Why are hospitals always so cold?,Neutral,negative
86,This is the last change i  give you to answer this query,is finally starting her assignments,Positive,neutral
87,This is the last change i  give you to answer this query, ACSM. it`s unfathomable.  i think the other one .. and the .. is one that should be kept to the comfort of our bedrooms. yes?,Negative,neutral
88,This is the last change i  give you to answer this query,Saw James carville in the store today. His head is really that bald,neutral,neutral
89,This is the last change i  give you to answer this query,omg J.O.N.A.S. is my new fave show <3 one guess as to why hahahha,Positive,positive
90,This is the last change i  give you to answer this query,I WANT RED CRUISERS!!  i don`t like the other ones. LMFAO!,Positive,negative
91,This is the last change i  give you to answer this query,I wish I could get my nails done  stupid job,Negative,negative
92,This is the last change i  give you to answer this query,working on diffusing that irritation but this traffic sure isn`t helping  mother F! it`s always real bad the days th@ i help plan stuff,Negative,negative
93,This is the last change i  give you to answer this query,pacquiao fight was fun at home wif fam and melissa sat.    today was a mission to ikea. srsly 4 different freeways to ge to burbank.,Positive,positive
94,This is the last change i  give you to answer this query,twittering after 2 days!,Neutral,neutral
95,This is the last change i  give you to answer this query," ohoh i missed all ur tweets  im gonna have to stay awake all night to see the announcement now, **** time difference",Neutral,negative
96,This is the last change i  give you to answer this query,Done at the spa   now meeting vic for some late lunch!,Positive,neutral
97,This is the last change i  give you to answer this query,tonight in party w/ my girls (minus vita),Positive,positive
98,This is the last change i  give you to answer this query,Sleepy Tabz is heading to bed.  Fun night! Listened through the next episode of Joss`d!,Positive,positive
99,This is the last change i  give you to answer this query,I have to go to work now.,Neutral,neutral
100,This is the last change i  give you to answer this query," I had it! On my itunes, but then I lost all my songs.",Negative,neutral
101,This is the last change i  give you to answer this query, which case? I got a new one last week and I`m not thrilled at all with mine.,Negative,negative
102,This is the last change i  give you to answer this query,"  - we`re getting closer rather than further from REAL lobby dates - Chicago, BlogHer09 - squee!!!",Positive,neutral
103,This is the last change i  give you to answer this query,So glad I`m finally done with finals!,Positive,positive
104,This is the last change i  give you to answer this query,"Its prob cuz I don`t really like sleeping in late, even if I tried.",Neutral,negative
105,This is the last change i  give you to answer this query,hi guys just doing da usael notmuch really! <3 sad me,neutral,negative
106,This is the last change i  give you to answer this query," I`m game, too bad your leaving HI!",Neutral,negative
107,This is the last change i  give you to answer this query, and  the Creative VADO`s are out of stock at walmart.com (missed it)  but thanks for tweeting about it,Negative,neutral
108,This is the last change i  give you to answer this query,happy mother`s day mothers.,Positive,positive
109,This is the last change i  give you to answer this query,   Hi to one kiwi artist from another kiwi artist,Positive,neutral
110,This is the last change i  give you to answer this query,Counting the hours of lost sunshine until the Weekend,Neutral,negative
111,This is the last change i  give you to answer this query, ehhh no. just a check up. I have a dentist app next week though. getting my molar pulled/root canal.,Neutral,neutral
112,This is the last change i  give you to answer this query,Too warm!!!,Negative,neutral
113,This is the last change i  give you to answer this query,I think i need some new friends,Positive,neutral
114,This is the last change i  give you to answer this query," it makes me happy to hear a girl talk, or tweet, about the nba. but... could you give my nuggets some love?!",Positive,positive
115,This is the last change i  give you to answer this query, I only do computers. Am hopeless at everything else,Negative,negative
116,This is the last change i  give you to answer this query, Ok then have a good day,Positive,positive
117,This is the last change i  give you to answer this query,  If I told you how often I wash my hair you would never speak to me again,Negative,neutral
118,This is the last change i  give you to answer this query,sorry to tweet about BGT but poor wonderful crazy weird Greg  so not fair. the silly little girl is never going to cope. urgh. NOT FAIR.,Negative,negative
119,This is the last change i  give you to answer this query," (cont) a bastardized version of French? It`s fun, believe me!",Neutral,positive
120,This is the last change i  give you to answer this query, What are u going to do today my girl?,Positive,neutral
121,This is the last change i  give you to answer this query,?sucks!?..,Negative,negative
122,This is the last change i  give you to answer this query,  has tickets.......?,Neutral,neutral
123,This is the last change i  give you to answer this query,i jus love doin night shifts...will be done in an hour,Positive,positive
124,This is the last change i  give you to answer this query,just had a great talk with grace about how awesome God is and how he works...that somehow started with how remote controls work,Positive,positive
125,This is the last change i  give you to answer this query, Dang... that IS disappointing,Negative,negative
126,This is the last change i  give you to answer this query,Going to the courthouse to pay for tags & taxes on all our cars...this is gonna be expensive.,negative,negative
127,This is the last change i  give you to answer this query, sorry  friends - I`m swamped with deadlines right now and we have family visiting to boot! No charades for me.,Negative,negative
128,This is the last change i  give you to answer this query,_Marie Wish I could make it too!!! I hate my commute sometimes,Negative,neutral
129,This is the last change i  give you to answer this query,,Neutral,neutral
130,This is the last change i  give you to answer this query,i just bit my tongue.  blood everywhere!!!,Negative,negative
131,This is the last change i  give you to answer this query,aaaaaw i want to live in the USA,Positive,neutral
132,This is the last change i  give you to answer this query," Aww, congrats to the family. ;) Send me piccies in the email!",Positive,positive
133,This is the last change i  give you to answer this query,Just at Starbucks with Farrah!,Positive,neutral
134,This is the last change i  give you to answer this query,"planning! and trying to call the doctor, though that isn`t going so well. So mostly, planning",Neutral,negative
135,This is the last change i  give you to answer this query,im thinking that im going to have fun tonight....and maybe some changes are coming,Positive,positive
136,This is the last change i  give you to answer this query,"I have such fantastic friends, including several ones met through here! thanks for being in my life - you are such amazing people!",Positive,positive
137,This is the last change i  give you to answer this query,"Finally a chance to show genuine love, not dependent selfish love, I hope I can do it. My heart goes out to you and I`m sorry 4 ur pain.",Positive,positive
138,This is the last change i  give you to answer this query, Awesome.  I`m down in Ocean Beach (if you know where that is.) By the way. 'YourBiggestFan' I`m a re-al big fan of you-rs.,Positive,positive
139,This is the last change i  give you to answer this query,writing report cards  soooo tired but what an amazing day. check it out on fb soon!,Positive,positive
140,This is the last change i  give you to answer this query,  #lichfield #tweetup sounds like fun  Hope to see you and everyone else there!,Positive,positive
141,This is the last change i  give you to answer this query,Writing my Music Lit final paper on Mozart`s Eine kleine nashtmusik. Mom is giving me a hand...and I`m actually having a GREAT time,Positive,positive
142,This is the last change i  give you to answer this query, Namaskar & Namaste r both the same. Marathi people say Namaskar! its a marathi word.... should i ? ...naaaah !,Negative,neutral
143,This is the last change i  give you to answer this query, nice clutch,positive,positive
144,This is the last change i  give you to answer this query," I am just `okay-okay` .. like the rest of the sane population in the world, I hate mondays",Negative,neutral
145,This is the last change i  give you to answer this query,www.myspace.com/fashionisthenextcity  check out and started new tee`s  limited edition in different ways !! check facebook group too,Neutral,neutral
146,This is the last change i  give you to answer this query,I just realized that I can`t forward text msgs with my iPhone.,Negative,neutral
147,This is the last change i  give you to answer this query,"  Yes, you should go see Star Trek!  It`s sooooo much fun!",Positive,positive
148,This is the last change i  give you to answer this query,comes home in two days,Neutral,neutral
149,This is the last change i  give you to answer this query," hahaha, I was busy, now I see what I replied to you! Yes that is true",Neutral,positive
150,This is the last change i  give you to answer this query, How long before the Frisbee Golfer 'accidentally' catches one in the back of the head from his friend,Neutral,negative
151,This is the last change i  give you to answer this query,today was a lovely day! I had fun with  and  this evening!,positive,positive
152,This is the last change i  give you to answer this query,I think i should go to sleep considering i hav to b up on 3hrs....,Positive,neutral
153,This is the last change i  give you to answer this query,seriously bored without anyone to talk to... but not tired enough for sleep,Neutral,negative
154,This is the last change i  give you to answer this query, phaket.  what did anneliese want to do?,Neutral,neutral
155,This is the last change i  give you to answer this query,I don`t want to sit at home on prom night. Someone hang out with me,Positive,negative
156,This is the last change i  give you to answer this query, at first i thought bar life meant you were partying nonstop to catch up for the last 2 years...lol shoulda known better,Neutral,positive
157,This is the last change i  give you to answer this query,"'you can ride one, you can catch one, but its not summer til you pop open one'  ?",Positive,neutral
158,This is the last change i  give you to answer this query,"JONAS BROTHERS - Live to party.                It`s rocking so hard     I love the song,",Positive,positive
159,This is the last change i  give you to answer this query, Thank you   I`ve had anxiety issues for years so I think if I can make it through the first couple of days then I will be fine.,Positive,neutral
160,This is the last change i  give you to answer this query,"_beery Yeah little rough this morning but more tonight, and tomorrow night if all goes as planned. Caloric intake off the charts",Neutral,negative
161,This is the last change i  give you to answer this query,Okay so I`m dedicating my 300th tweet to the fact that I`m going to the Apple store because there is a HUGE crack on the glass screen!,Negative,neutral
162,This is the last change i  give you to answer this query, Depends on what they want for it....I`ve become poor again,negative,negative
163,This is the last change i  give you to answer this query,Almost to grandmas now. No internet there. I will never catch up on twitter.,Neutral,negative
164,This is the last change i  give you to answer this query,"Woke Up,I Wanna Stay In My bed",Negative,neutral
165,This is the last change i  give you to answer this query,Soooo high,Positive,neutral
166,This is the last change i  give you to answer this query,damjust finished watching Prison Break: the final break...omg i dont think i`ve cried so hard for a show..Finally understand the finale,Positive,positive
167,This is the last change i  give you to answer this query,will be back later.  http://plurk.com/p/rp3k7,Neutral,neutral
168,This is the last change i  give you to answer this query,may the fourth be with you! happy star wars day,Positive,positive
169,This is the last change i  give you to answer this query, someone came in when I was sleeping off my national passtime and turned me human,Neutral,positive
170,This is the last change i  give you to answer this query,"Still no reply from  about my SimFinger problem  So no iRape parody video until I get a response, sorry guys",Negative,negative
171,This is the last change i  give you to answer this query,"Home until tomorrow. Did my running and spinning. Now time for chiropractor, laundry, shopping, and visiting family. Missing nathan",Neutral,negative
172,This is the last change i  give you to answer this query,_30439 I really wish I could go!,Negative,positive
173,This is the last change i  give you to answer this query,"Gotta drop off some car parts for a buddy to press out, then to the dentist!    http://yfrog.com/0a7v3j",Neutral,neutral
174,This is the last change i  give you to answer this query, but my bday is JUNE 19.. this is wack... and ihavent seen any promotions for my bday party  someone better finagle this asap!,Negative,negative
175,This is the last change i  give you to answer this query,waiting for sleeping pills to kick in... gonna be so tired at work tomorrow,negative,negative
176,This is the last change i  give you to answer this query,Good morning  ready to start this week.,Positive,positive
177,This is the last change i  give you to answer this query,can`t wait to november for Jobros concert ! In examination,Positive,positive
178,This is the last change i  give you to answer this query,Home empty handed.  No comics found today.  I shall now indulge in my cupcakes from Magnolia Bakery.,Negative,neutral
179,This is the last change i  give you to answer this query," Ahhh, I slept through the game.  I`m gonna try my best to watch tomorrow though. I hope we play Army.",Neutral,neutral
180,This is the last change i  give you to answer this query,i am living in ignorance  :@,Neutral,negative
181,This is the last change i  give you to answer this query," as much as i love to be hopeful, i reckon the chances are minimal =P i`m never gonna get my cake and stuff",Negative,neutral
182,This is the last change i  give you to answer this query,"Unfortunatley, AerLingus no longer fly to Copenhagen so we`re have to fly Ryanair to Billund and drive up to Copenhagen one of the days!",Negative,negative
183,This is the last change i  give you to answer this query,missed out on westcott micro apollo too,negative,negative
184,This is the last change i  give you to answer this query,Saw a black snake in the garden.  Went back for a picture and it was gone,Neutral,neutral
185,This is the last change i  give you to answer this query, you know you want to come keep me company whilst mum`s at her friends for the night  it`s such a nice evening!,Positive,positive
186,This is the last change i  give you to answer this query,"i lost all my friends, i`m alone and sleepy..i wanna go home",Negative,negative
187,This is the last change i  give you to answer this query, hemp cloth is marvelous but unfortunately no,Negative,negative
188,This is the last change i  give you to answer this query,I`m hungry  wife is at a Bodyshop Party and is bringing a takeaway home with her - how much longer will the party go on?,Neutral,neutral
189,This is the last change i  give you to answer this query, more nightmares?  *huggles*,Negative,neutral
190,This is the last change i  give you to answer this query, *points at the gear question I just posted* I cant get the rest of my Dreadweave set,Neutral.,neutral
191,This is the last change i  give you to answer this query,19 days and counting,Neutral,neutral
192,This is the last change i  give you to answer this query,"Why are young people attracted to trouble? this makes me sad!  ,<3 kMv",Negative,negative
193,This is the last change i  give you to answer this query,Good Morning! - Court - Crossfit - Bible Study - Someone very special`s house  http://tinyurl.com/cjs668,Neutral,positive
194,This is the last change i  give you to answer this query, good luck!! How exciting,Positive,positive
195,This is the last change i  give you to answer this query,I am tres depressed,Negative,negative
196,This is the last change i  give you to answer this query,i think i just good stood up...,Positive,positive
197,This is the last change i  give you to answer this query,  Yeah I`m okay been icing and ace bandage and sitting on my **** on twitter... LOL Thanks,Neutral,positive
198,This is the last change i  give you to answer this query, SHUT YOUR FACE! Why are you so mean to me? Pedro is supposed to be the mean one,Neutral,negative
199,This is the last change i  give you to answer this query," Happy b-day! Just woke up on this side of Earth, so wishes are bit late",Positive,positive
200,This is the last change i  give you to answer this query,"Thank you, Afrin Nasal Spray! Also, I got a giant teacup tonight!",Positive,positive
201,This is the last change i  give you to answer this query, Not available in my area  I would too,Negative,negative
202,This is the last change i  give you to answer this query,I still smell of smoke  #kitchenfire,negative,neutral
203,This is the last change i  give you to answer this query,i never knew a dentention was so hard 2 get,Neutral,negative
204,This is the last change i  give you to answer this query,needs more followers,Neutral,neutral
205,This is the last change i  give you to answer this query,"Omg, my mom just called... Im too late... Hes gone",Negative,negative
206,This is the last change i  give you to answer this query,And the Sun is shinning.........at last,Positive,positive
207,This is the last change i  give you to answer this query, oooo ok   why  havent you accepted my friends request,Neutral,neutral
208,This is the last change i  give you to answer this query, AWWWW  we`re gonna miss you!,Positive,negative
209,This is the last change i  give you to answer this query," yeah real hard, but I know you`ll get by with it... smile",Neutral,neutral
210,This is the last change i  give you to answer this query,"If you followed us recently, PLEASE dont be offended that we haven`t followed back. We hit our limit.   Hopefully we will be free soon.",Neutral,positive
211,This is the last change i  give you to answer this query,Just woke up :o mums singing to her new gn`r cd replacement i bought because im a good daughter,Positive,positive
212,This is the last change i  give you to answer this query, My pleasure,Positive,neutral
213,This is the last change i  give you to answer this query, I can`t believe you went and got boba without me.,Negative,neutral
214,This is the last change i  give you to answer this query,its my burfday and i`m all alone,Neutral,negative
215,This is the last change i  give you to answer this query, awww  I`ll let you off - but you`d better be there for my next 30th! XD,Positive,positive
216,This is the last change i  give you to answer this query,is sad that she is not seeing Basshunter at Metroplex this weekend,Negative,negative
217,This is the last change i  give you to answer this query,Some goodies bagged at the car boot including some very cute cross stitch birds for my craft room! The man selling was a sweetie,Positive,positive
218,This is the last change i  give you to answer this query,michelle is a hot mama with chichis grande,Positive,neutral
219,This is the last change i  give you to answer this query,Gonna read a story bout adam lambert online then bed. Nighty night,Neutral,neutral
220,This is the last change i  give you to answer this query, I sorry,Neutral,positive
221,This is the last change i  give you to answer this query,Big booming thunder storm almost here.  Maybe we can all go home early???  Ah... probably not.,Neutral,neutral
222,This is the last change i  give you to answer this query,sitting at home doing nothing. gonna be like this all weekend,Neutral,neutral
223,This is the last change i  give you to answer this query,who watched X-men origins: wolverine? i totally loved it! haha,Positive,positive
224,This is the last change i  give you to answer this query," OHSHNAPSSS. is she pissed at blair as usual ? hahah. & yeeeah, i bake cookies",Neutral,neutral
225,This is the last change i  give you to answer this query,I really really like the song Love Story by Taylor Swift,Positive,positive
226,This is the last change i  give you to answer this query,  That was stone cold   Crazy....  ?,Neutral,negative
227,This is the last change i  give you to answer this query,"i donbt like to peel prawns, i also dont like going shopping, running out of money and crawling round the car looking for more",Negative,negative
228,This is the last change i  give you to answer this query, hey Phillll! Wazzuppppp?!,Positive,neutral
229,This is the last change i  give you to answer this query,Waiting for 5:00 & having cramps,Negative,negative
230,This is the last change i  give you to answer this query,On the way to Malaysia...no internet access to Twit,Neutral,negative
231,This is the last change i  give you to answer this query,Working now,Neutral,neutral
232,This is the last change i  give you to answer this query, No it`s not sad. Should make you proud,Positive,negative
233,This is the last change i  give you to answer this query,_Lay aww well I just randomly woke up and now I can`t sleep! Too many things on my mind,Negative,negative
234,This is the last change i  give you to answer this query, Not a prob hun,Neutral,positive
235,This is the last change i  give you to answer this query, hahaa your awesomee !,Positive,positive
236,This is the last change i  give you to answer this query,Rockstar photographer shoot went great tonight. A little different than the usual stuff - very nice.,Positive,positive
237,This is the last change i  give you to answer this query, Bryan hasn`t replied about wingnuts,Neutral,neutral
238,This is the last change i  give you to answer this query, nice one !,Positive,positive
239,This is the last change i  give you to answer this query, Sooo SAD I will miss you here in San Diego!!!,Negative,negative
240,This is the last change i  give you to answer this query,Playing Ghost Online is really interesting. The new updates are Kirin pet and Metamorph for third job.  Can`t wait to have a dragon pet,Positive,positive
241,This is the last change i  give you to answer this query," ah, ok  thank youuuuuu!",Positive,positive
242,This is the last change i  give you to answer this query,sorry guys i didn`t sign in for a while  sorry every1,Neutral,negative
243,This is the last change i  give you to answer this query,Hell yeah Kellynn got a Twitter. Finally.,Positive,neutral
244,This is the last change i  give you to answer this query," if so, the TMobile G1 is the Hummer H1. I wish I had the battery life of an iPhone!",negative,positive
245,This is the last change i  give you to answer this query,"Version 2 of our live, interactive Trans-Siberian ticket planner is launched: http://tinyurl.com/c5ljwm - its very cool",Positive,positive
246,This is the last change i  give you to answer this query, I am lost. Please help me find a good home.,Positive,negative
247,This is the last change i  give you to answer this query,"Went to a party last night. Dindin and I showed up in matching outfits ) GREAT MINDS THINK ALIKE ) Anyway, happy birthday, ate lara",Positive,positive
248,This is the last change i  give you to answer this query,Happy Mothers Day people. i love my mom a lot still,Positive,positive
249,This is the last change i  give you to answer this query,Happy Star Wars Day ...  'May the 4th be with you'.... read http://tinyurl.com/axsujx for more ;),Positive,positive
250,This is the last change i  give you to answer this query,  Thanks,Neutral,positive
251,This is the last change i  give you to answer this query, I am on here..finally. AND YAY. seriously. that made my day oh fellow hell ruler,Positive,neutral
252,This is the last change i  give you to answer this query,I want it BACK NOW!: http://bit.ly/PP1WZ,Negative,neutral
253,This is the last change i  give you to answer this query,mozart`s requiem!,Positive,neutral
254,This is the last change i  give you to answer this query,http://twitpic.com/66xlm -  hate when my PARKED car gets hit,Negative,negative
255,This is the last change i  give you to answer this query, Thank you  x,Neutral,positive
256,This is the last change i  give you to answer this query,I missed your calls,Neutral,negative
257,This is the last change i  give you to answer this query,Thinking of what I should do in Vegas??? Any good ideas or places that are a most see!??,Positive,neutral
258,This is the last change i  give you to answer this query,"`s plans didn`t go as followed, but its ok",Neutral,neutral
259,This is the last change i  give you to answer this query,juss came backk from Berkeleyy ; omg its madd fun out there  havent been out there in a minute . whassqoodd ?,Positive,positive
260,This is the last change i  give you to answer this query," ah yes, I know that feeling",Neutral,neutral
261,This is the last change i  give you to answer this query,http://twitpic.com/67qv3 - Me at Forever 21  Ethan couldn`t be there,Neutral,negative
262,This is the last change i  give you to answer this query,"My frist post... Off to find a new car for my parents, exciting!",Positive,positive
263,This is the last change i  give you to answer this query,"Uber Bored ATM, after Out of the Blue, will have shower, then watch house or numb3rs (vid) then CSI + CSI NY + Bones Double . .. . YAY!",Positive,positive
264,This is the last change i  give you to answer this query,mannnn..... _ got an iphone!!! im jealous....  http://bit.ly/NgnaR,negative,negative
265,This is the last change i  give you to answer this query,there`s really no android twitter app of Tweetie`s calibre,Negative,neutral
266,This is the last change i  give you to answer this query,"_Live That`s what I want. More the better. Bound to be a few bad eggs though, but they will soon learn.",Neutral,neutral
267,This is the last change i  give you to answer this query,Car-warmed Sprite tastes like sore throat,Negative,negative
268,This is the last change i  give you to answer this query,_Greta That is so not good.  Your box is worth way more than that!,negative,negative
269,This is the last change i  give you to answer this query, me too. I hate my computer so much..,Negative,negative
