,prompt,queries,responses,expected_responses
44,"I guess you will never know the answer, but let's try", good luck.. Finally your long time will of panvel tweetup finally coming true..,Positive.,positive
45,"I guess you will never know the answer, but let's try",Star trek was good times.,Positive.,positive
46,"I guess you will never know the answer, but let's try",where is the rain please come out,Neutral,neutral
47,"I guess you will never know the answer, but let's try",Not going to the dance recital and now i feel like a piece of **** cuz it cost so much money,Negative,negative
48,"I guess you will never know the answer, but let's try",is spending her Saturday morning taking notes for a research essay because some stupid **** recalled the book I`m using. Not fair,Negative,negative
49,"I guess you will never know the answer, but let's try",The little wormy from labyrinth sadly passed away today but its ok as hes still around in a happy ghost form aww  http://twitpic.com/67aim,Neutral,neutral
50,"I guess you will never know the answer, but let's try",this day has beasted me.,Negative.,negative
51,"I guess you will never know the answer, but let's try", hay wats ur AIM? we should chat,Neutral.,neutral
52,"I guess you will never know the answer, but let's try"," You know, your updates are really amusing.  How was the prop auction?How much did that baseship bed go for?",Neutral,positive
53,"I guess you will never know the answer, but let's try", how sad! are you saying that I`m fat?  *tears*,Negative,negative
54,"I guess you will never know the answer, but let's try", We saw that in none 3D - the baddie`s the best,Negative,positive
55,"I guess you will never know the answer, but let's try","Aww, I love my daddy! He works 7 days a week almost all day and still tries to go to SF with all of us",Positive,positive
56,"I guess you will never know the answer, but let's try",facebook is being a ****,Negative,negative
57,"I guess you will never know the answer, but let's try",im an avid fan of **** magazine and i love your magazines,Positive,positive
58,"I guess you will never know the answer, but let's try","Oh, and yippee for Lyn-Z Way who gets to celebrate Mother`s Day for the first time as a mother.",Positive,positive
59,"I guess you will never know the answer, but let's try","had a great time out in the beer garden wit the boyos !! I think the sun got to me a bit though, feel a bit ill !!",Negative,neutral
60,"I guess you will never know the answer, but let's try",today Jon Doe plays at the Moho. ia m excited  itÃ¯Â¿Â½s gonna be funny.. but before i have to carry all the equipment and do the backline,Positive,positive
61,"I guess you will never know the answer, but let's try",happy mother`s day to all moms out there...,Positive,positive
62,"I guess you will never know the answer, but let's try"," ...i`m sorry about you are still sick  u know most of them, AND i know that u will guess the 'pelzer present' ;-)",Neutral,negative
63,"I guess you will never know the answer, but let's try", you`re so gorgeous!!,Positive,positive
64,"I guess you will never know the answer, but let's try"," I know, that is so sad.  I",Negative,negative
65,"I guess you will never know the answer, but let's try",Is at a photoshoot.,Positive,neutral
66,"I guess you will never know the answer, but let's try",  BUT THEY ARE EXPENSIVE.,Negative,negative
67,"I guess you will never know the answer, but let's try"," It would be great if those VIPS were for some acts I`d enjoy seeing, but noooo.",Negative,neutral
68,"I guess you will never know the answer, but let's try",almost died. Laptop screen was set to 100% brightness after I reinstalled Windows Vista. Got a headache now  #insanedefaults,Negative,positive
69,"I guess you will never know the answer, but let's try",I lost my artistic abilities,Neutral,negative
70,"I guess you will never know the answer, but let's try",Cant wait to see my boy tomorrow,Positive,positive
71,"I guess you will never know the answer, but let's try",I miss her alot and its only been one day,Positive,negative
72,"I guess you will never know the answer, but let's try", ugggh idk how to do that  but i only wanna stop getting texts from twitterr  -ilsE*,Neutral,negative
73,"I guess you will never know the answer, but let's try", ok then,Neutral.,neutral
74,"I guess you will never know the answer, but let's try",is getting ready for bed. Happy Mother`s Day to all the mothers out there!,Positive,positive
75,"I guess you will never know the answer, but let's try","_babe woo! im getting mine on monday,cant wait  x",Positive,positive
76,"I guess you will never know the answer, but let's try",why am i so tired?,Neutral,negative
77,"I guess you will never know the answer, but let's try",Candle wax is very enjoyable.,Positive,positive
78,"I guess you will never know the answer, but let's try",i would slip and fall... on the dirty school bathroom floor. fml.,Negative,negative
79,"I guess you will never know the answer, but let's try",nite nite twitts i wish u all a happy sunday i already have my major gift my my 2kids-my bro-n @_agressiva23 n 1 other gift on d way  tyg,Positive,positive
80,"I guess you will never know the answer, but let's try","just in case you wonder, we are really busy today and this coming with with adding tons of new blogs and updates stay tuned",Positive,neutral
81,"I guess you will never know the answer, but let's try",Happy monday  up and about going to tavares today. Hope everyone has a blessed day!,Positive,positive
82,"I guess you will never know the answer, but let's try","This is my favourite shirt, because its true.  <3 grumpy.    a) cute  b) huggable  c) life of the party  (d)... http://tinyurl.com/q7eax7",Neutral,positive
83,"I guess you will never know the answer, but let's try", http://twitpic.com/4jaz5 - Cool... luv it,Positive,positive
84,"I guess you will never know the answer, but let's try", That`s me on a good day,Positive,positive
85,"I guess you will never know the answer, but let's try",In the emergency room with my cousin. She`s got mad flu and can`t walk or breathe.  Why are hospitals always so cold?,Neutral,negative
86,"I guess you will never know the answer, but let's try",is finally starting her assignments,Neutral,neutral
87,"I guess you will never know the answer, but let's try", ACSM. it`s unfathomable.  i think the other one .. and the .. is one that should be kept to the comfort of our bedrooms. yes?,Neutral.,neutral
88,"I guess you will never know the answer, but let's try",Saw James carville in the store today. His head is really that bald,Neutral,neutral
89,"I guess you will never know the answer, but let's try",omg J.O.N.A.S. is my new fave show <3 one guess as to why hahahha,Positive,positive
90,"I guess you will never know the answer, but let's try",I WANT RED CRUISERS!!  i don`t like the other ones. LMFAO!,Positive,negative
91,"I guess you will never know the answer, but let's try",I wish I could get my nails done  stupid job,Neutral,negative
92,"I guess you will never know the answer, but let's try",working on diffusing that irritation but this traffic sure isn`t helping  mother F! it`s always real bad the days th@ i help plan stuff,Negative,negative
93,"I guess you will never know the answer, but let's try",pacquiao fight was fun at home wif fam and melissa sat.    today was a mission to ikea. srsly 4 different freeways to ge to burbank.,Neutral.,positive
94,"I guess you will never know the answer, but let's try",twittering after 2 days!,Neutral,neutral
95,"I guess you will never know the answer, but let's try"," ohoh i missed all ur tweets  im gonna have to stay awake all night to see the announcement now, **** time difference",Neutral,negative
96,"I guess you will never know the answer, but let's try",Done at the spa   now meeting vic for some late lunch!,Positive,neutral
97,"I guess you will never know the answer, but let's try",tonight in party w/ my girls (minus vita),Positive,positive
98,"I guess you will never know the answer, but let's try",Sleepy Tabz is heading to bed.  Fun night! Listened through the next episode of Joss`d!,Positive,positive
99,"I guess you will never know the answer, but let's try",I have to go to work now.,Neutral,neutral
100,"I guess you will never know the answer, but let's try"," I had it! On my itunes, but then I lost all my songs.",Negative,neutral
101,"I guess you will never know the answer, but let's try", which case? I got a new one last week and I`m not thrilled at all with mine.,Negative,negative
102,"I guess you will never know the answer, but let's try","  - we`re getting closer rather than further from REAL lobby dates - Chicago, BlogHer09 - squee!!!",Positive,neutral
103,"I guess you will never know the answer, but let's try",So glad I`m finally done with finals!,Positive,positive
104,"I guess you will never know the answer, but let's try","Its prob cuz I don`t really like sleeping in late, even if I tried.",Neutral,negative
105,"I guess you will never know the answer, but let's try",hi guys just doing da usael notmuch really! <3 sad me,Neutral,negative
106,"I guess you will never know the answer, but let's try"," I`m game, too bad your leaving HI!",Neutral,negative
107,"I guess you will never know the answer, but let's try", and  the Creative VADO`s are out of stock at walmart.com (missed it)  but thanks for tweeting about it,negative,neutral
108,"I guess you will never know the answer, but let's try",happy mother`s day mothers.,Positive,positive
109,"I guess you will never know the answer, but let's try",   Hi to one kiwi artist from another kiwi artist,Positive,neutral
110,"I guess you will never know the answer, but let's try",Counting the hours of lost sunshine until the Weekend,Neutral,negative
111,"I guess you will never know the answer, but let's try", ehhh no. just a check up. I have a dentist app next week though. getting my molar pulled/root canal.,Neutral,neutral
112,"I guess you will never know the answer, but let's try",Too warm!!!,Negative,neutral
113,"I guess you will never know the answer, but let's try",I think i need some new friends,Neutral,neutral
114,"I guess you will never know the answer, but let's try"," it makes me happy to hear a girl talk, or tweet, about the nba. but... could you give my nuggets some love?!",Positive,positive
115,"I guess you will never know the answer, but let's try", I only do computers. Am hopeless at everything else,Negative,negative
116,"I guess you will never know the answer, but let's try", Ok then have a good day,Positive.,positive
117,"I guess you will never know the answer, but let's try",  If I told you how often I wash my hair you would never speak to me again,Neutral.,neutral
118,"I guess you will never know the answer, but let's try",sorry to tweet about BGT but poor wonderful crazy weird Greg  so not fair. the silly little girl is never going to cope. urgh. NOT FAIR.,Negative,negative
119,"I guess you will never know the answer, but let's try"," (cont) a bastardized version of French? It`s fun, believe me!",Neutral,positive
120,"I guess you will never know the answer, but let's try", What are u going to do today my girl?,Positive.,neutral
121,"I guess you will never know the answer, but let's try",?sucks!?..,Negative,negative
122,"I guess you will never know the answer, but let's try",  has tickets.......?,Neutral,neutral
123,"I guess you will never know the answer, but let's try",i jus love doin night shifts...will be done in an hour,Positive.,positive
124,"I guess you will never know the answer, but let's try",just had a great talk with grace about how awesome God is and how he works...that somehow started with how remote controls work,Positive,positive
125,"I guess you will never know the answer, but let's try", Dang... that IS disappointing,Negative,negative
126,"I guess you will never know the answer, but let's try",Going to the courthouse to pay for tags & taxes on all our cars...this is gonna be expensive.,Negative,negative
127,"I guess you will never know the answer, but let's try", sorry  friends - I`m swamped with deadlines right now and we have family visiting to boot! No charades for me.,Neutral,negative
128,"I guess you will never know the answer, but let's try",_Marie Wish I could make it too!!! I hate my commute sometimes,Negative,neutral
129,"I guess you will never know the answer, but let's try",,Neutral,neutral
130,"I guess you will never know the answer, but let's try",i just bit my tongue.  blood everywhere!!!,Negative.,negative
131,"I guess you will never know the answer, but let's try",aaaaaw i want to live in the USA,Positive,neutral
132,"I guess you will never know the answer, but let's try"," Aww, congrats to the family. ;) Send me piccies in the email!",Positive,positive
133,"I guess you will never know the answer, but let's try",Just at Starbucks with Farrah!,Neutral,neutral
134,"I guess you will never know the answer, but let's try","planning! and trying to call the doctor, though that isn`t going so well. So mostly, planning",Neutral,negative
135,"I guess you will never know the answer, but let's try",im thinking that im going to have fun tonight....and maybe some changes are coming,Positive,positive
136,"I guess you will never know the answer, but let's try","I have such fantastic friends, including several ones met through here! thanks for being in my life - you are such amazing people!",Positive,positive
137,"I guess you will never know the answer, but let's try","Finally a chance to show genuine love, not dependent selfish love, I hope I can do it. My heart goes out to you and I`m sorry 4 ur pain.",Positive,positive
138,"I guess you will never know the answer, but let's try", Awesome.  I`m down in Ocean Beach (if you know where that is.) By the way. 'YourBiggestFan' I`m a re-al big fan of you-rs.,Positive,positive
139,"I guess you will never know the answer, but let's try",writing report cards  soooo tired but what an amazing day. check it out on fb soon!,Positive,positive
140,"I guess you will never know the answer, but let's try",  #lichfield #tweetup sounds like fun  Hope to see you and everyone else there!,Positive,positive
141,"I guess you will never know the answer, but let's try",Writing my Music Lit final paper on Mozart`s Eine kleine nashtmusik. Mom is giving me a hand...and I`m actually having a GREAT time,Positive,positive
142,"I guess you will never know the answer, but let's try", Namaskar & Namaste r both the same. Marathi people say Namaskar! its a marathi word.... should i ? ...naaaah !,Neutral,neutral
143,"I guess you will never know the answer, but let's try", nice clutch,Positive,positive
144,"I guess you will never know the answer, but let's try"," I am just `okay-okay` .. like the rest of the sane population in the world, I hate mondays",Neutral,neutral
145,"I guess you will never know the answer, but let's try",www.myspace.com/fashionisthenextcity  check out and started new tee`s  limited edition in different ways !! check facebook group too,Neutral,neutral
146,"I guess you will never know the answer, but let's try",I just realized that I can`t forward text msgs with my iPhone.,Negative,neutral
147,"I guess you will never know the answer, but let's try","  Yes, you should go see Star Trek!  It`s sooooo much fun!",Positive,positive
148,"I guess you will never know the answer, but let's try",comes home in two days,Neutral,neutral
149,"I guess you will never know the answer, but let's try"," hahaha, I was busy, now I see what I replied to you! Yes that is true",Neutral.,positive
150,"I guess you will never know the answer, but let's try", How long before the Frisbee Golfer 'accidentally' catches one in the back of the head from his friend,Neutral,negative
151,"I guess you will never know the answer, but let's try",today was a lovely day! I had fun with  and  this evening!,Positive,positive
152,"I guess you will never know the answer, but let's try",I think i should go to sleep considering i hav to b up on 3hrs....,Positive,neutral
153,"I guess you will never know the answer, but let's try",seriously bored without anyone to talk to... but not tired enough for sleep,Neutral,negative
154,"I guess you will never know the answer, but let's try", phaket.  what did anneliese want to do?,Neutral.,neutral
155,"I guess you will never know the answer, but let's try",I don`t want to sit at home on prom night. Someone hang out with me,Neutral,negative
156,"I guess you will never know the answer, but let's try", at first i thought bar life meant you were partying nonstop to catch up for the last 2 years...lol shoulda known better,Neutral,positive
157,"I guess you will never know the answer, but let's try","'you can ride one, you can catch one, but its not summer til you pop open one'  ?",Neutral,neutral
158,"I guess you will never know the answer, but let's try","JONAS BROTHERS - Live to party.                It`s rocking so hard     I love the song,",Positive,positive
159,"I guess you will never know the answer, but let's try", Thank you   I`ve had anxiety issues for years so I think if I can make it through the first couple of days then I will be fine.,Positive.,neutral
160,"I guess you will never know the answer, but let's try","_beery Yeah little rough this morning but more tonight, and tomorrow night if all goes as planned. Caloric intake off the charts",Neutral,negative
161,"I guess you will never know the answer, but let's try",Okay so I`m dedicating my 300th tweet to the fact that I`m going to the Apple store because there is a HUGE crack on the glass screen!,Neutral,neutral
162,"I guess you will never know the answer, but let's try", Depends on what they want for it....I`ve become poor again,Negative,negative
163,"I guess you will never know the answer, but let's try",Almost to grandmas now. No internet there. I will never catch up on twitter.,Neutral,negative
164,"I guess you will never know the answer, but let's try","Woke Up,I Wanna Stay In My bed",Negative,neutral
165,"I guess you will never know the answer, but let's try",Soooo high,Positive,neutral
166,"I guess you will never know the answer, but let's try",damjust finished watching Prison Break: the final break...omg i dont think i`ve cried so hard for a show..Finally understand the finale,Positive,positive
167,"I guess you will never know the answer, but let's try",will be back later.  http://plurk.com/p/rp3k7,Neutral,neutral
168,"I guess you will never know the answer, but let's try",may the fourth be with you! happy star wars day,Positive,positive
169,"I guess you will never know the answer, but let's try", someone came in when I was sleeping off my national passtime and turned me human,Neutral,positive
170,"I guess you will never know the answer, but let's try","Still no reply from  about my SimFinger problem  So no iRape parody video until I get a response, sorry guys",Neutral,negative
171,"I guess you will never know the answer, but let's try","Home until tomorrow. Did my running and spinning. Now time for chiropractor, laundry, shopping, and visiting family. Missing nathan",Neutral,negative
172,"I guess you will never know the answer, but let's try",_30439 I really wish I could go!,Neutral,positive
173,"I guess you will never know the answer, but let's try","Gotta drop off some car parts for a buddy to press out, then to the dentist!    http://yfrog.com/0a7v3j",Neutral,neutral
174,"I guess you will never know the answer, but let's try", but my bday is JUNE 19.. this is wack... and ihavent seen any promotions for my bday party  someone better finagle this asap!,Negative,negative
175,"I guess you will never know the answer, but let's try",waiting for sleeping pills to kick in... gonna be so tired at work tomorrow,Negative,negative
176,"I guess you will never know the answer, but let's try",Good morning  ready to start this week.,Positive,positive
177,"I guess you will never know the answer, but let's try",can`t wait to november for Jobros concert ! In examination,Positive,positive
178,"I guess you will never know the answer, but let's try",Home empty handed.  No comics found today.  I shall now indulge in my cupcakes from Magnolia Bakery.,Neutral,neutral
179,"I guess you will never know the answer, but let's try"," Ahhh, I slept through the game.  I`m gonna try my best to watch tomorrow though. I hope we play Army.",Neutral,neutral
180,"I guess you will never know the answer, but let's try",i am living in ignorance  :@,Neutral,negative
181,"I guess you will never know the answer, but let's try"," as much as i love to be hopeful, i reckon the chances are minimal =P i`m never gonna get my cake and stuff",Negative,neutral
182,"I guess you will never know the answer, but let's try","Unfortunatley, AerLingus no longer fly to Copenhagen so we`re have to fly Ryanair to Billund and drive up to Copenhagen one of the days!",Neutral.,negative
183,"I guess you will never know the answer, but let's try",missed out on westcott micro apollo too,Neutral,negative
184,"I guess you will never know the answer, but let's try",Saw a black snake in the garden.  Went back for a picture and it was gone,Neutral,neutral
185,"I guess you will never know the answer, but let's try", you know you want to come keep me company whilst mum`s at her friends for the night  it`s such a nice evening!,Positive,positive
186,"I guess you will never know the answer, but let's try","i lost all my friends, i`m alone and sleepy..i wanna go home",Neutral,negative
187,"I guess you will never know the answer, but let's try", hemp cloth is marvelous but unfortunately no,Positive,negative
188,"I guess you will never know the answer, but let's try",I`m hungry  wife is at a Bodyshop Party and is bringing a takeaway home with her - how much longer will the party go on?,Neutral,neutral
189,"I guess you will never know the answer, but let's try", more nightmares?  *huggles*,Neutral,neutral
190,"I guess you will never know the answer, but let's try", *points at the gear question I just posted* I cant get the rest of my Dreadweave set,Neutral.,neutral
191,"I guess you will never know the answer, but let's try",19 days and counting,Neutral,neutral
192,"I guess you will never know the answer, but let's try","Why are young people attracted to trouble? this makes me sad!  ,<3 kMv",Negative,negative
193,"I guess you will never know the answer, but let's try",Good Morning! - Court - Crossfit - Bible Study - Someone very special`s house  http://tinyurl.com/cjs668,Positive,positive
194,"I guess you will never know the answer, but let's try", good luck!! How exciting,Positive,positive
195,"I guess you will never know the answer, but let's try",I am tres depressed,Negative,negative
196,"I guess you will never know the answer, but let's try",i think i just good stood up...,Positive,positive
197,"I guess you will never know the answer, but let's try",  Yeah I`m okay been icing and ace bandage and sitting on my **** on twitter... LOL Thanks,Neutral,positive
198,"I guess you will never know the answer, but let's try", SHUT YOUR FACE! Why are you so mean to me? Pedro is supposed to be the mean one,Negative,negative
199,"I guess you will never know the answer, but let's try"," Happy b-day! Just woke up on this side of Earth, so wishes are bit late",Neutral,positive
200,"I guess you will never know the answer, but let's try","Thank you, Afrin Nasal Spray! Also, I got a giant teacup tonight!",Positive,positive
201,"I guess you will never know the answer, but let's try", Not available in my area  I would too,Negative,negative
202,"I guess you will never know the answer, but let's try",I still smell of smoke  #kitchenfire,Negative,neutral
203,"I guess you will never know the answer, but let's try",i never knew a dentention was so hard 2 get,Negative,negative
204,"I guess you will never know the answer, but let's try",needs more followers,Neutral,neutral
205,"I guess you will never know the answer, but let's try","Omg, my mom just called... Im too late... Hes gone",Negative,negative
206,"I guess you will never know the answer, but let's try",And the Sun is shinning.........at last,Positive,positive
207,"I guess you will never know the answer, but let's try", oooo ok   why  havent you accepted my friends request,Neutral,neutral
208,"I guess you will never know the answer, but let's try", AWWWW  we`re gonna miss you!,Positive,negative
209,"I guess you will never know the answer, but let's try"," yeah real hard, but I know you`ll get by with it... smile",Neutral,neutral
210,"I guess you will never know the answer, but let's try","If you followed us recently, PLEASE dont be offended that we haven`t followed back. We hit our limit.   Hopefully we will be free soon.",Neutral,positive
211,"I guess you will never know the answer, but let's try",Just woke up :o mums singing to her new gn`r cd replacement i bought because im a good daughter,Positive,positive
212,"I guess you will never know the answer, but let's try", My pleasure,Positive,neutral
213,"I guess you will never know the answer, but let's try", I can`t believe you went and got boba without me.,Negative,neutral
214,"I guess you will never know the answer, but let's try",its my burfday and i`m all alone,Neutral,negative
215,"I guess you will never know the answer, but let's try", awww  I`ll let you off - but you`d better be there for my next 30th! XD,Positive,positive
216,"I guess you will never know the answer, but let's try",is sad that she is not seeing Basshunter at Metroplex this weekend,Negative,negative
217,"I guess you will never know the answer, but let's try",Some goodies bagged at the car boot including some very cute cross stitch birds for my craft room! The man selling was a sweetie,Positive,positive
218,"I guess you will never know the answer, but let's try",michelle is a hot mama with chichis grande,Positive,neutral
219,"I guess you will never know the answer, but let's try",Gonna read a story bout adam lambert online then bed. Nighty night,Positive,neutral
220,"I guess you will never know the answer, but let's try", I sorry,Neutral,positive
221,"I guess you will never know the answer, but let's try",Big booming thunder storm almost here.  Maybe we can all go home early???  Ah... probably not.,Negative,neutral
222,"I guess you will never know the answer, but let's try",sitting at home doing nothing. gonna be like this all weekend,Neutral,neutral
223,"I guess you will never know the answer, but let's try",who watched X-men origins: wolverine? i totally loved it! haha,Positive,positive
224,"I guess you will never know the answer, but let's try"," OHSHNAPSSS. is she pissed at blair as usual ? hahah. & yeeeah, i bake cookies",Negative,neutral
225,"I guess you will never know the answer, but let's try",I really really like the song Love Story by Taylor Swift,Positive,positive
226,"I guess you will never know the answer, but let's try",  That was stone cold   Crazy....  ?,Negative,negative
227,"I guess you will never know the answer, but let's try","i donbt like to peel prawns, i also dont like going shopping, running out of money and crawling round the car looking for more",Negative,negative
228,"I guess you will never know the answer, but let's try", hey Phillll! Wazzuppppp?!,Positive!,neutral
229,"I guess you will never know the answer, but let's try",Waiting for 5:00 & having cramps,Negative,negative
230,"I guess you will never know the answer, but let's try",On the way to Malaysia...no internet access to Twit,Neutral,negative
231,"I guess you will never know the answer, but let's try",Working now,Positive,neutral
232,"I guess you will never know the answer, but let's try", No it`s not sad. Should make you proud,Positive,negative
233,"I guess you will never know the answer, but let's try",_Lay aww well I just randomly woke up and now I can`t sleep! Too many things on my mind,Negative,negative
234,"I guess you will never know the answer, but let's try", Not a prob hun,Neutral,positive
235,"I guess you will never know the answer, but let's try", hahaa your awesomee !,Positive,positive
236,"I guess you will never know the answer, but let's try",Rockstar photographer shoot went great tonight. A little different than the usual stuff - very nice.,Positive,positive
237,"I guess you will never know the answer, but let's try", Bryan hasn`t replied about wingnuts,Neutral,neutral
238,"I guess you will never know the answer, but let's try", nice one !,Positive,positive
239,"I guess you will never know the answer, but let's try", Sooo SAD I will miss you here in San Diego!!!,Negative,negative
240,"I guess you will never know the answer, but let's try",Playing Ghost Online is really interesting. The new updates are Kirin pet and Metamorph for third job.  Can`t wait to have a dragon pet,Positive,positive
241,"I guess you will never know the answer, but let's try"," ah, ok  thank youuuuuu!",Neutral,positive
242,"I guess you will never know the answer, but let's try",sorry guys i didn`t sign in for a while  sorry every1,Neutral,negative
243,"I guess you will never know the answer, but let's try",Hell yeah Kellynn got a Twitter. Finally.,Positive,neutral
244,"I guess you will never know the answer, but let's try"," if so, the TMobile G1 is the Hummer H1. I wish I had the battery life of an iPhone!",Negative,positive
245,"I guess you will never know the answer, but let's try","Version 2 of our live, interactive Trans-Siberian ticket planner is launched: http://tinyurl.com/c5ljwm - its very cool",Positive,positive
246,"I guess you will never know the answer, but let's try", I am lost. Please help me find a good home.,Positive,negative
247,"I guess you will never know the answer, but let's try","Went to a party last night. Dindin and I showed up in matching outfits ) GREAT MINDS THINK ALIKE ) Anyway, happy birthday, ate lara",Positive,positive
248,"I guess you will never know the answer, but let's try",Happy Mothers Day people. i love my mom a lot still,Positive,positive
249,"I guess you will never know the answer, but let's try",Happy Star Wars Day ...  'May the 4th be with you'.... read http://tinyurl.com/axsujx for more ;),Positive,positive
250,"I guess you will never know the answer, but let's try",  Thanks,Neutral,positive
251,"I guess you will never know the answer, but let's try", I am on here..finally. AND YAY. seriously. that made my day oh fellow hell ruler,Positive,neutral
252,"I guess you will never know the answer, but let's try",I want it BACK NOW!: http://bit.ly/PP1WZ,Negative,neutral
253,"I guess you will never know the answer, but let's try",mozart`s requiem!,Positive,neutral
254,"I guess you will never know the answer, but let's try",http://twitpic.com/66xlm -  hate when my PARKED car gets hit,Negative,negative
255,"I guess you will never know the answer, but let's try", Thank you  x,Positive,positive
256,"I guess you will never know the answer, but let's try",I missed your calls,Neutral,negative
257,"I guess you will never know the answer, but let's try",Thinking of what I should do in Vegas??? Any good ideas or places that are a most see!??,Positive,neutral
258,"I guess you will never know the answer, but let's try","`s plans didn`t go as followed, but its ok",Neutral,neutral
