,prompt,queries,responses,expected_responses
137,Answer this question quickly,"Finally a chance to show genuine love, not dependent selfish love, I hope I can do it. My heart goes out to you and I`m sorry 4 ur pain.",137,positive
138,Answer this question quickly, Awesome.  I`m down in Ocean Beach (if you know where that is.) By the way. 'YourBiggestFan' I`m a re-al big fan of you-rs.,138,positive
139,Answer this question quickly,writing report cards  soooo tired but what an amazing day. check it out on fb soon!,139,positive
140,Answer this question quickly,  #lichfield #tweetup sounds like fun  Hope to see you and everyone else there!,140,positive
141,Answer this question quickly,Writing my Music Lit final paper on Mozart`s Eine kleine nashtmusik. Mom is giving me a hand...and I`m actually having a GREAT time,141,positive
142,Answer this question quickly, Namaskar & Namaste r both the same. Marathi people say Namaskar! its a marathi word.... should i ? ...naaaah !,142,neutral
143,Answer this question quickly, nice clutch,143,positive
144,Answer this question quickly," I am just `okay-okay` .. like the rest of the sane population in the world, I hate mondays",144,neutral
145,Answer this question quickly,www.myspace.com/fashionisthenextcity  check out and started new tee`s  limited edition in different ways !! check facebook group too,145,neutral
146,Answer this question quickly,I just realized that I can`t forward text msgs with my iPhone.,146,neutral
147,Answer this question quickly,"  Yes, you should go see Star Trek!  It`s sooooo much fun!",147,positive
148,Answer this question quickly,comes home in two days,148,neutral
149,Answer this question quickly," hahaha, I was busy, now I see what I replied to you! Yes that is true",149,positive
150,Answer this question quickly, How long before the Frisbee Golfer 'accidentally' catches one in the back of the head from his friend,150,negative
151,Answer this question quickly,today was a lovely day! I had fun with  and  this evening!,151,positive
152,Answer this question quickly,I think i should go to sleep considering i hav to b up on 3hrs....,152,neutral
153,Answer this question quickly,seriously bored without anyone to talk to... but not tired enough for sleep,153,negative
154,Answer this question quickly, phaket.  what did anneliese want to do?,154,neutral
155,Answer this question quickly,I don`t want to sit at home on prom night. Someone hang out with me,155,negative
156,Answer this question quickly, at first i thought bar life meant you were partying nonstop to catch up for the last 2 years...lol shoulda known better,156,positive
157,Answer this question quickly,"'you can ride one, you can catch one, but its not summer til you pop open one'  ?",157,neutral
158,Answer this question quickly,"JONAS BROTHERS - Live to party.                It`s rocking so hard     I love the song,",158,positive
159,Answer this question quickly, Thank you   I`ve had anxiety issues for years so I think if I can make it through the first couple of days then I will be fine.,159,neutral
160,Answer this question quickly,"_beery Yeah little rough this morning but more tonight, and tomorrow night if all goes as planned. Caloric intake off the charts",160,negative
161,Answer this question quickly,Okay so I`m dedicating my 300th tweet to the fact that I`m going to the Apple store because there is a HUGE crack on the glass screen!,161,neutral
162,Answer this question quickly, Depends on what they want for it....I`ve become poor again,162,negative
163,Answer this question quickly,Almost to grandmas now. No internet there. I will never catch up on twitter.,163,negative
164,Answer this question quickly,"Woke Up,I Wanna Stay In My bed",164,neutral
165,Answer this question quickly,Soooo high,165,neutral
166,Answer this question quickly,damjust finished watching Prison Break: the final break...omg i dont think i`ve cried so hard for a show..Finally understand the finale,166,positive
167,Answer this question quickly,will be back later.  http://plurk.com/p/rp3k7,167,neutral
168,Answer this question quickly,may the fourth be with you! happy star wars day,168,positive
169,Answer this question quickly, someone came in when I was sleeping off my national passtime and turned me human,169,positive
170,Answer this question quickly,"Still no reply from  about my SimFinger problem  So no iRape parody video until I get a response, sorry guys",170,negative
171,Answer this question quickly,"Home until tomorrow. Did my running and spinning. Now time for chiropractor, laundry, shopping, and visiting family. Missing nathan",171,negative
172,Answer this question quickly,_30439 I really wish I could go!,172,positive
173,Answer this question quickly,"Gotta drop off some car parts for a buddy to press out, then to the dentist!    http://yfrog.com/0a7v3j",173,neutral
174,Answer this question quickly, but my bday is JUNE 19.. this is wack... and ihavent seen any promotions for my bday party  someone better finagle this asap!,174,negative
175,Answer this question quickly,waiting for sleeping pills to kick in... gonna be so tired at work tomorrow,175,negative
176,Answer this question quickly,Good morning  ready to start this week.,176,positive
177,Answer this question quickly,can`t wait to november for Jobros concert ! In examination,177,positive
178,Answer this question quickly,Home empty handed.  No comics found today.  I shall now indulge in my cupcakes from Magnolia Bakery.,178,neutral
179,Answer this question quickly," Ahhh, I slept through the game.  I`m gonna try my best to watch tomorrow though. I hope we play Army.",179,neutral
180,Answer this question quickly,i am living in ignorance  :@,180,negative
181,Answer this question quickly," as much as i love to be hopeful, i reckon the chances are minimal =P i`m never gonna get my cake and stuff",181,neutral
182,Answer this question quickly,"Unfortunatley, AerLingus no longer fly to Copenhagen so we`re have to fly Ryanair to Billund and drive up to Copenhagen one of the days!",182,negative
183,Answer this question quickly,missed out on westcott micro apollo too,183,negative
184,Answer this question quickly,Saw a black snake in the garden.  Went back for a picture and it was gone,184,neutral
185,Answer this question quickly, you know you want to come keep me company whilst mum`s at her friends for the night  it`s such a nice evening!,185,positive
186,Answer this question quickly,"i lost all my friends, i`m alone and sleepy..i wanna go home",186,negative
187,Answer this question quickly, hemp cloth is marvelous but unfortunately no,187,negative
188,Answer this question quickly,I`m hungry  wife is at a Bodyshop Party and is bringing a takeaway home with her - how much longer will the party go on?,188,neutral
189,Answer this question quickly, more nightmares?  *huggles*,189,neutral
190,Answer this question quickly, *points at the gear question I just posted* I cant get the rest of my Dreadweave set,190,neutral
191,Answer this question quickly,19 days and counting,191,neutral
192,Answer this question quickly,"Why are young people attracted to trouble? this makes me sad!  ,<3 kMv",192,negative
193,Answer this question quickly,Good Morning! - Court - Crossfit - Bible Study - Someone very special`s house  http://tinyurl.com/cjs668,193,positive
194,Answer this question quickly, good luck!! How exciting,194,positive
195,Answer this question quickly,I am tres depressed,195,negative
196,Answer this question quickly,i think i just good stood up...,196,positive
197,Answer this question quickly,  Yeah I`m okay been icing and ace bandage and sitting on my **** on twitter... LOL Thanks,197,positive
198,Answer this question quickly, SHUT YOUR FACE! Why are you so mean to me? Pedro is supposed to be the mean one,198,negative
199,Answer this question quickly," Happy b-day! Just woke up on this side of Earth, so wishes are bit late",199,positive
200,Answer this question quickly,"Thank you, Afrin Nasal Spray! Also, I got a giant teacup tonight!",200,positive
201,Answer this question quickly, Not available in my area  I would too,201,negative
202,Answer this question quickly,I still smell of smoke  #kitchenfire,202,neutral
203,Answer this question quickly,i never knew a dentention was so hard 2 get,203,negative
204,Answer this question quickly,needs more followers,204,neutral
205,Answer this question quickly,"Omg, my mom just called... Im too late... Hes gone",205,negative
206,Answer this question quickly,And the Sun is shinning.........at last,206,positive
207,Answer this question quickly, oooo ok   why  havent you accepted my friends request,207,neutral
208,Answer this question quickly, AWWWW  we`re gonna miss you!,208,negative
209,Answer this question quickly," yeah real hard, but I know you`ll get by with it... smile",209,neutral
210,Answer this question quickly,"If you followed us recently, PLEASE dont be offended that we haven`t followed back. We hit our limit.   Hopefully we will be free soon.",210,positive
211,Answer this question quickly,Just woke up :o mums singing to her new gn`r cd replacement i bought because im a good daughter,211,positive
212,Answer this question quickly, My pleasure,212,neutral
213,Answer this question quickly, I can`t believe you went and got boba without me.,213,neutral
214,Answer this question quickly,its my burfday and i`m all alone,214,negative
215,Answer this question quickly, awww  I`ll let you off - but you`d better be there for my next 30th! XD,215,positive
216,Answer this question quickly,is sad that she is not seeing Basshunter at Metroplex this weekend,216,negative
217,Answer this question quickly,Some goodies bagged at the car boot including some very cute cross stitch birds for my craft room! The man selling was a sweetie,217,positive
218,Answer this question quickly,michelle is a hot mama with chichis grande,218,neutral
219,Answer this question quickly,Gonna read a story bout adam lambert online then bed. Nighty night,219,neutral
220,Answer this question quickly, I sorry,220,positive
221,Answer this question quickly,Big booming thunder storm almost here.  Maybe we can all go home early???  Ah... probably not.,221,neutral
222,Answer this question quickly,sitting at home doing nothing. gonna be like this all weekend,222,neutral
223,Answer this question quickly,who watched X-men origins: wolverine? i totally loved it! haha,223,positive
224,Answer this question quickly," OHSHNAPSSS. is she pissed at blair as usual ? hahah. & yeeeah, i bake cookies",224,neutral
225,Answer this question quickly,I really really like the song Love Story by Taylor Swift,225,positive
226,Answer this question quickly,  That was stone cold   Crazy....  ?,226,negative
227,Answer this question quickly,"i donbt like to peel prawns, i also dont like going shopping, running out of money and crawling round the car looking for more",227,negative
228,Answer this question quickly, hey Phillll! Wazzuppppp?!,228,neutral
229,Answer this question quickly,Waiting for 5:00 & having cramps,229,negative
230,Answer this question quickly,On the way to Malaysia...no internet access to Twit,230,negative
231,Answer this question quickly,Working now,231,neutral
232,Answer this question quickly, No it`s not sad. Should make you proud,232,negative
233,Answer this question quickly,_Lay aww well I just randomly woke up and now I can`t sleep! Too many things on my mind,233,negative
234,Answer this question quickly, Not a prob hun,234,positive
235,Answer this question quickly, hahaa your awesomee !,235,positive
236,Answer this question quickly,Rockstar photographer shoot went great tonight. A little different than the usual stuff - very nice.,236,positive
237,Answer this question quickly, Bryan hasn`t replied about wingnuts,237,neutral
238,Answer this question quickly, nice one !,238,positive
239,Answer this question quickly, Sooo SAD I will miss you here in San Diego!!!,239,negative
240,Answer this question quickly,Playing Ghost Online is really interesting. The new updates are Kirin pet and Metamorph for third job.  Can`t wait to have a dragon pet,240,positive
241,Answer this question quickly," ah, ok  thank youuuuuu!",241,positive
242,Answer this question quickly,sorry guys i didn`t sign in for a while  sorry every1,242,negative
243,Answer this question quickly,Hell yeah Kellynn got a Twitter. Finally.,243,neutral
244,Answer this question quickly," if so, the TMobile G1 is the Hummer H1. I wish I had the battery life of an iPhone!",244,positive
245,Answer this question quickly,"Version 2 of our live, interactive Trans-Siberian ticket planner is launched: http://tinyurl.com/c5ljwm - its very cool",245,positive
246,Answer this question quickly, I am lost. Please help me find a good home.,246,negative
247,Answer this question quickly,"Went to a party last night. Dindin and I showed up in matching outfits ) GREAT MINDS THINK ALIKE ) Anyway, happy birthday, ate lara",247,positive
248,Answer this question quickly,Happy Mothers Day people. i love my mom a lot still,248,positive
249,Answer this question quickly,Happy Star Wars Day ...  'May the 4th be with you'.... read http://tinyurl.com/axsujx for more ;),249,positive
250,Answer this question quickly,  Thanks,250,positive
251,Answer this question quickly, I am on here..finally. AND YAY. seriously. that made my day oh fellow hell ruler,251,neutral
252,Answer this question quickly,I want it BACK NOW!: http://bit.ly/PP1WZ,252,neutral
253,Answer this question quickly,mozart`s requiem!,253,neutral
254,Answer this question quickly,http://twitpic.com/66xlm -  hate when my PARKED car gets hit,254,negative
255,Answer this question quickly, Thank you  x,255,positive
256,Answer this question quickly,I missed your calls,256,negative
257,Answer this question quickly,Thinking of what I should do in Vegas??? Any good ideas or places that are a most see!??,257,neutral
258,Answer this question quickly,"`s plans didn`t go as followed, but its ok",258,neutral
259,Answer this question quickly,juss came backk from Berkeleyy ; omg its madd fun out there  havent been out there in a minute . whassqoodd ?,259,positive
260,Answer this question quickly," ah yes, I know that feeling",260,neutral
261,Answer this question quickly,http://twitpic.com/67qv3 - Me at Forever 21  Ethan couldn`t be there,261,negative
262,Answer this question quickly,"My frist post... Off to find a new car for my parents, exciting!",262,positive
263,Answer this question quickly,"Uber Bored ATM, after Out of the Blue, will have shower, then watch house or numb3rs (vid) then CSI + CSI NY + Bones Double . .. . YAY!",263,positive
264,Answer this question quickly,mannnn..... _ got an iphone!!! im jealous....  http://bit.ly/NgnaR,264,negative
265,Answer this question quickly,there`s really no android twitter app of Tweetie`s calibre,265,neutral
266,Answer this question quickly,"_Live That`s what I want. More the better. Bound to be a few bad eggs though, but they will soon learn.",266,neutral
267,Answer this question quickly,Car-warmed Sprite tastes like sore throat,267,negative
268,Answer this question quickly,_Greta That is so not good.  Your box is worth way more than that!,268,negative
269,Answer this question quickly, me too. I hate my computer so much..,269,negative
270,Answer this question quickly," 'organization ...ITIL, forget about people (and so they fail)' preaching to the converted  IT is the people http://tr.im/kWUA",270,negative
271,Answer this question quickly,I sure do hope it becomes 4:20 this afternoon ...,271,positive
272,Answer this question quickly, sure i can talk....the fabulous **** part though is out  sorry dear,272,neutral
273,Answer this question quickly,has just finished ironing his clothes for #Church. Gonna walk the dog now then grab a shower/shave and be off  #jottonia looks good too,273,positive
274,Answer this question quickly, I submitted my resume the same day and saw no answer back. Oh well...,274,negative
275,Answer this question quickly,"A little happy for the wine jeje ok it`sm my free time so who cares, jaja i love this day",275,positive
276,Answer this question quickly, Already got my ticket; thanks for making sure though!,276,positive
277,Answer this question quickly,; keeps getting such delayed responses. why is my internet so messed up?!,277,negative
278,Answer this question quickly," *laughs* I`m glad that you have self confidence - it`s a wonderful trait to have  I`ll applaud extra loud for it, okay?",278,positive
279,Answer this question quickly, Hell Yeah!,279,neutral
280,Answer this question quickly,It just had to rain on me almost a perfect day now my clothes are wet,280,negative
281,Answer this question quickly,"The pics I just uploaded are the baby pics of my cats. Missy is now an adult and a pretty little kitty, but Batty is in kitten heaven now",281,neutral
282,Answer this question quickly,_KittyKat hello new follower  haha!! how are ya?,282,positive
283,Answer this question quickly, awww she`s laavly ;) I had to come in  but I`ve got a stunning wee tan (l) ;) yourself?,283,positive
284,Answer this question quickly, rofl uh huh,284,positive
285,Answer this question quickly,What`s with the gloomy weather? The sun must be too tired to come out and play  heading to victoria gardens for some impulse buys haha,285,neutral
286,Answer this question quickly,I am sooo tired,286,negative
287,Answer this question quickly," nothing aimed at you, just joining in...sorry",287,negative
288,Answer this question quickly, LMAO...Ha! No I just simply wanted to go to NY!,288,positive
289,Answer this question quickly,My laptop grew speakers. Now I can watch Charlie with the sound on,289,neutral
290,Answer this question quickly,Dead stopped in the express lane. This would happen when I choose to take it. No way out now. Ugh. Hopefully this gets moving,290,neutral
291,Answer this question quickly, Simple my a#@,291,neutral
292,Answer this question quickly, So sorry to hear about your mom! that really sucks,292,negative
293,Answer this question quickly, Still jealous,293,negative
294,Answer this question quickly,i miss you bby      wish you were going tomorrow to make me do good.,294,negative
295,Answer this question quickly,Bouncing Rush makes me feel nauseous,295,negative
296,Answer this question quickly,Senior`s last day.,296,neutral
297,Answer this question quickly,Argh noo! Missed The Killers on Wossy!  That sucks! Missed out on Brandon. Total failure! Anyone know if it`s repeated? Must investigate!,297,negative
298,Answer this question quickly,i hope unni will make the audition . fighting dahye unni !,298,positive
299,Answer this question quickly,"Garden going well, almost all the corn and peas are up, no onions or beets up yet though.",299,positive
300,Answer this question quickly,What am I doing atm? http://twitpic.com/4jmeh Oh yeah. Apple Juice  I`m such a rebel!,300,negative
301,Answer this question quickly, l`m on 3 days too matt. No fun this weekend.,301,negative
302,Answer this question quickly,"   Sorry, we`ll try to keep it down.",302,negative
303,Answer this question quickly,ohh my tooth is hurts ohh  im sad it very hurts,303,negative
304,Answer this question quickly,Here are 4 FREE twitter tools will get you followers  http://short.to/511q http://jijr.com/hulz http://short.to/511r http://2ve.org/xPG0/,304,neutral
305,Answer this question quickly," You remind me so much of a Omaha Girl, that I use to date.  I guess it all in the Jeans, (Calvin Kleins is what she wore).",305,neutral
306,Answer this question quickly,my boss is bullying me...,306,negative
307,Answer this question quickly,That`s it? It`s done already? This is one proof that there`s nothing fair in this world.   http://bit.ly/10UEMq,307,negative
308,Answer this question quickly,totally having austin powers withdrawl symptons and Darrius withdrawl symptoms and mommy and minne withdrawl syamptoms.,308,neutral
309,Answer this question quickly,nooooo its raining......had 2 leave the beach,309,negative
310,Answer this question quickly,I have to reupload the **** thing again,310,negative
311,Answer this question quickly,im back to this z-index problem...again,311,negative
312,Answer this question quickly,"Stupid me, accidentally gave my honey the Atomic flavored buffalo wings and now his stomach feels just awful..... Im sorry baby",312,negative
313,Answer this question quickly,eating ice cream and then getting ready for graduation.,313,neutral
314,Answer this question quickly,I hate the dentist,314,negative
315,Answer this question quickly,My phone passed away yesterday.. He jumped off the table  Searching for a new phone...,315,negative
316,Answer this question quickly, hahaha oh man please come to pomona i would love to see you everyday instead of like once a year if that,316,positive
317,Answer this question quickly, it is ****...u have dissappointed me that past few days,317,negative
318,Answer this question quickly,Mmmmmmmm... ? it in the morning,318,neutral
319,Answer this question quickly, This was funny! I have 7.,319,positive
320,Answer this question quickly,"thank you for teaching me values and to be a better person each day  I LOVE SO MUCH, YOU`RE THE BEST MUM IN THE WORLD",320,positive
