,prompt,queries,responses,expected_responses
50,"Dear friend, I heard you are the best, if you have the time can you please answer this question",Embrace the magic in the ordinary; it's the heartbeat of a grateful,...life.,heart
51,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Embrace the symphony of laughter, for it is the music of the",soul.,soul
52,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Embrace the power of learning, for it is the key to an ever-expanding",horizon.,mind
53,"Dear friend, I heard you are the best, if you have the time can you please answer this question",Embrace the whispers of the moon; they hold the secrets of the,stars.,night
54,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Embrace the dance of seasons, for they mirror the cycles of",life.,life
55,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Embrace the colors of diversity, for they weave the tapestry of",unity.,humanity
56,"Dear friend, I heard you are the best, if you have the time can you please answer this question",Embrace the power of a loving touch; it can heal wounds that words,"""cannot.""",cannot
57,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Embrace the symphony of dreams, for they are the blueprints of your",future.,destiny
58,"Dear friend, I heard you are the best, if you have the time can you please answer this question",Embrace the power of positive affirmations; they are the seeds of,abundance.,transformation
59,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Embrace the whispers of hope, for they carry the promise of a brighter",future.,tomorrow
60,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Embrace the dance of solitude, for it is where you find the truest reflection of",yourself.,self
61,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Embrace the colors of creativity, for they paint the masterpiece of your",journey.,life
62,"Dear friend, I heard you are the best, if you have the time can you please answer this question",Embrace the power of presence; it is the greatest gift you can give to,yourself.,another
63,"Dear friend, I heard you are the best, if you have the time can you please answer this question",Embrace the symphony of raindrops; they cleanse the spirit and nurture the,soul.,soul
64,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Embrace the power of purpose, for it is the driving force behind a fulfilled",life.,life
65,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Embrace the whispers of inspiration, for they hold the keys to your",potential.,potential
66,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Embrace the dance of forgiveness, for it sets your heart free from",resentment.,burdens
67,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Embrace the colors of forgiveness, for they bring healing to wounded",hearts.,souls
68,"Dear friend, I heard you are the best, if you have the time can you please answer this question",Embrace the power of a warm embrace; it can mend hearts and restore,Hope.,faith
69,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Embrace the symphony of gratitude, for it is the music of a joyful",heart.,heart
70,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Embrace the power of positivity, for it is the key to unlocking a bright",future.,future
71,"Dear friend, I heard you are the best, if you have the time can you please answer this question",Embrace the whispers of courage; they hold the strength to overcome any,challenge.,challenge
72,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Embrace the dance of gratitude, for it multiplies the blessings in your",life.,life
73,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Embrace the colors of empathy, for they paint the world with",compassion.,compassion
74,"Dear friend, I heard you are the best, if you have the time can you please answer this question",Embrace the power of self-love; it is the foundation of a joyful,life.,heart
75,"Dear friend, I heard you are the best, if you have the time can you please answer this question",Embrace the symphony of growth; it is the melody of a life,...unfolding.,well-lived
76,"Dear friend, I heard you are the best, if you have the time can you please answer this question",Embrace the power of self-discovery; it leads you to the treasure,within.,within
77,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Embrace the whispers of faith, for they carry the promise of brighter",tomorrows.,days
78,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Embrace the dance of self-acceptance, for it is where true beauty",...lies.,resides
79,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Embrace the colors of resilience, for they paint the portrait of your",journey.,strength
80,"Dear friend, I heard you are the best, if you have the time can you please answer this question",Embrace the power of positive energy; it radiates from your heart to the,soul.,world
81,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Embrace the symphony of possibilities, for they are the seeds of your",destiny.,dreams
82,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Embrace the power of connection, for it is the heartbeat of",community.,love
83,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Embrace the whispers of intuition, for they are the compass of your",journey.,soul
84,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Embrace the dance of self-care, for it nurtures your body, mind, and",spirit.,soul
85,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Embrace the colors of authenticity, for they paint the canvas of your true",self.,self
86,"Dear friend, I heard you are the best, if you have the time can you please answer this question",Embrace the power of a kind deed; it can transform lives and inspire,hope.,change
87,"Dear friend, I heard you are the best, if you have the time can you please answer this question",Embrace the symphony of joy; it is the music of a heart at,peace.,peace
88,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Embrace the power of a grateful heart, for it turns ordinary moments into",extraordinary.,blessings
89,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Embrace the whispers of peace, for they bring solace to a restless",heart.,soul
90,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Embrace the dance of balance, for it is the key to a harmonious",life.,life
91,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Embrace the colors of adventure, for they paint the tapestry of your",journey.,journey
92,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Embrace the power of self-expression, for it is the voice of your",soul.,soul
93,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Embrace the symphony of abundance, for it is the melody of a fulfilled",life.,life
94,"Dear friend, I heard you are the best, if you have the time can you please answer this question",Embrace the power of a warm smile; it can light up even the gloomiest,day.,days
95,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Embrace the whispers of possibility, for they carry the seeds of your",dreams.,potential
96,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Embrace the dance of gratitude, for it is the heartbeat of a joyful",life.,heart
97,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Embrace the colors of trust, for they paint the masterpiece of your",journey.,relationships
98,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Embrace the power of presence, for it is the most precious gift you can",...offer.,give
99,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Embrace the symphony of life, and let your heart be the conductor of your",journey.,destiny
100,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate positivity, and watch how it illuminates your",world.,world
101,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate kindness, for it has the power to transform hearts and",...minds.,minds
102,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate love, for it is the most powerful force in the",universe.,universe
103,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate gratitude, and you'll attract more blessings into your",life.,life
104,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate confidence, for it is the key to unlocking your true",potential.,potential
105,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate joy, and let it light up the lives of those around",...you.,you
106,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate authenticity, for it is the essence of true",connection.,beauty
107,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate peace, and create a sanctuary of serenity within","""yourself.""",you
108,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate resilience, and let it be the armor that shields your",spirit.,heart
109,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate wisdom, for it carries the light of",...knowledge.,experience
110,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate forgiveness, for it sets your spirit free from","Radiate forgiveness, for it sets your spirit free from **burden**.",bitterness
111,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate compassion, for it is the language of the",Heart.,heart
112,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate strength, for it is the foundation of your inner","Radiate strength, for it is the foundation of your inner **fortitude**.",power
113,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate hope, for it brings light to even the darkest of",nights.,days
114,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate curiosity, and let it lead you to new",Horizons.,adventures
115,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate humility, for it is the mark of a truly great",leader.,soul
116,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate determination, and let it fuel your journey to",success.,success
117,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate acceptance, and find peace in embracing what",...is.,is
118,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate enthusiasm, and watch how it ignites the world around","""Radiate enthusiasm, and watch how it ignites the world around **you**.""",you
119,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate positivity, for it is contagious and",...uplifting.,boundless
120,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate grace, for it is the mark of a truly beautiful",soul.,soul
121,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate gratitude, for it turns what you have into more than",Enough.,enough
122,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate kindness, and become a beacon of light in the",darkness.,world
123,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate joy, and let it be the melody of your life's",journey.,song
124,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate love, for it is the truest expression of your",being.,essence
125,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate confidence, and watch how it propels you towards your",success.,dreams
126,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate authenticity, for it is the essence of true",connection.,connection
127,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate peace, and create a haven of tranquility around",serenity.,you
128,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate resilience, and let it be the foundation of your",journey.,strength
129,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate wisdom, for it carries the brilliance of a well-lived",life.,life
130,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate forgiveness, and set your heart free from the weight of",resentment.,grudges
131,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate compassion, for it is the language of the",Heart.,soul
132,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate strength, and let it be the cornerstone of your",journey.,character
133,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate hope, and let it be the beacon that guides your",way.,way
134,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate curiosity, for it is the spark of endless",possibilities.,discovery
135,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate humility, and let it be the foundation of your",actions.,greatness
136,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate determination, and let it fuel your journey to",success.,success
137,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate acceptance, and find peace in embracing what",...is.,is
138,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate enthusiasm, and watch how it spreads like",Wildfire.,wildfire
139,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate positivity, for it is a gift that keeps on",Giving.,giving
140,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate grace, and let it be the signature of your",presence.,presence
141,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate gratitude, for it turns even the simplest moments into",magic.,treasures
142,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate kindness, and become a force of good in the",world.,world
143,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate joy, and let it be the guiding star of your",journey.,life
144,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate love, for it is the truest expression of your",soul.,being
145,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate confidence, and let it be the wind in your",sails.,sails
146,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate authenticity, for it is the foundation of genuine",connection.,connection
147,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate peace, and let it be the sanctuary within your",heart.,heart
148,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate resilience, and let it be the fortress of your",spirit.,spirit
149,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate wisdom, for it carries the echoes of a life","Radiate wisdom, for it carries the echoes of a life **lived**.",well-lived
150,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate forgiveness, and let it be the balm that heals old",wounds.,wounds
151,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate compassion, for it is the heartbeat of",humanity.,humanity
152,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate strength, and let it be the anchor in the storms of",change.,life
153,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate hope, and let it be the sunrise in your darkest",...night.,nights
154,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate curiosity, for it is the compass of endless",possibilities.,exploration
155,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate humility, and let it be the foundation of your",actions.,legacy
156,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate determination, and let it be the driving force of your",journey.,journey
157,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate acceptance, and find peace in embracing what",...is.,is
158,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate enthusiasm, and let it be the wildfire that sparks",...inspiration.,change
159,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate positivity, for it is the beacon that lights your",path.,way
160,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate grace, and let it be the music of your",heart.,soul
161,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate gratitude, for it turns even the smallest gifts into",...treasures.,treasures
162,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate kindness, and become a beacon of light in the",darkness.,world
163,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate joy, and let it be the echo of your",heart.,heart
164,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate love, for it is the language that transcends all",boundaries.,barriers
165,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate confidence, and let it be the armor that shields your",vulnerabilities.,heart
166,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate authenticity, for it is the mark of a truly genuine",soul.,soul
167,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate peace, and let it be the refuge for weary",soul.,hearts
168,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate resilience, and let it be the bedrock of your",dreams.,strength
169,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate wisdom, for it carries the echoes of",truth.,generations
170,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate forgiveness, and let it be the key that unlocks your",heart.,heart
171,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate compassion, for it is the truest expression of your",humanity.,humanity
172,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate strength, and let it be the fortress of your",resolve.,soul
173,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate hope, and let it be the light that guides your",...path.,way
174,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate curiosity, for it is the spark of endless",Discovery.,discovery
175,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate humility, and let it be the tapestry of your",...interactions.,character
176,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate determination, and let it be the force that drives you",forward.,forward
177,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate acceptance, and find peace in embracing what",...is.,is
178,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate enthusiasm, and let it be the spark that ignites",...motivation!,transformation
179,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate positivity, for it is the energy that propels you",Forward.,forward
180,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate grace, and let it be the fragrance of your",Spirit.,presence
181,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate gratitude, for it turns every moment into a",gift.,gift
182,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate kindness, and become a force for good in the",world.,world
183,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate joy, and let it be the chorus of your life's",...melody.,song
184,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate love, for it is the essence of your",Being.,being
185,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate confidence, and let it be the foundation of your",success.,success
186,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate authenticity, for it is the truest expression of",Self.,self
187,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate peace, and create a haven of serenity around","""Radiate peace, and create a haven of serenity around **you**.""",you
188,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate resilience, and let it be the beacon of your",journey.,strength
189,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate wisdom, for it carries the echoes of",...experience.,ages
190,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate forgiveness, and let it be the bridge that mends",...hearts.,hearts
191,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate compassion, for it is the heartbeat of your",soul.,soul
192,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate strength, and let it be the lighthouse in the storms of",...life.,life
193,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate hope, and let it be the sunrise in your darkest",hours.,moments
194,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate curiosity, for it is the compass of endless",...discovery.,discovery
195,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate humility, and let it be the foundation of your",actions.,greatness
196,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate determination, and let it be the fuel that powers your",dreams.,journey
197,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate acceptance, and find peace in embracing what",...is.,is
198,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate enthusiasm, and let it be the spark that ignites",...inspiration!,change
199,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Radiate positivity, for it is a beacon that lights the way for",...hope.,others
200,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Believe in yourself, for you are capable of",achieving.,greatness
201,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Believe in yourself, and you will be", unstoppable.,unstoppable
202,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Believe in yourself, and the world will believe in",You.,you
203,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Believe in yourself, and you will conquer any","Believe in yourself, and you will conquer any **challenge**.",challenge
204,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Believe in yourself, for you hold the power",...to succeed.,within
205,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Believe in yourself, and your dreams will take",Flight.,flight
206,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Believe in yourself, and let your light shine",Brightly.,bright
207,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Believe in yourself, and miracles will",Happen.,happen
208,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Believe in yourself, and you will find your",potential.,way
209,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Believe in yourself, and magic will",Happen.,follow
210,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Believe in yourself, and you will achieve the",...impossible.,impossible
211,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Believe in yourself, for you are stronger than you","Believe in yourself, for you are stronger than you **think**.",think
212,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Believe in yourself, and watch your dreams",...unfold.,unfold
213,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Believe in yourself, and you will inspire",...others.,others
214,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Believe in yourself, and let your spirit",Soar.,soar
215,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Believe in yourself, for you are enough just as you",Are.,are
216,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Believe in yourself, and you will overcome any",Obstacle.,obstacle
217,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Believe in yourself, and the world becomes your",oyster.,canvas
218,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Believe in yourself, and you will create your",destiny.,destiny
219,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Believe in yourself, and you will make a",difference.,difference
220,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Believe in yourself, and you will leave a","""mark.""",legacy
221,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Believe in yourself, and you will find the way","""Believe in yourself, and you will find the way forward.""",forward
222,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Believe in yourself, and the universe will conspire in your",Favor.,favor
223,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Believe in yourself, and you will radiate",Confidence.,confidence
224,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Believe in yourself, for you are worthy of every","""Believe in yourself, for you are worthy of every **dream**.""",dream
225,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Believe in yourself, and you will touch the",...sky.,stars
226,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Believe in yourself, and watch the world transform around","Believe in yourself, and watch the world transform around **you**.",you
227,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Believe in yourself, and you will find your true",potential.,purpose
228,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Believe in yourself, and let your heart lead the",way.,way
229,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Believe in yourself, for you are a masterpiece in the",making.,making
230,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Believe in yourself, and you will leave footprints of",...success.,inspiration
231,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Believe in yourself, and you will be a guiding light for",others.,others
232,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Believe in yourself, and you will break through any","""Limitations.""",barrier
233,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Believe in yourself, and you will forge a path to",success.,success
234,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Believe in yourself, and you will be a beacon of",...hope.,hope
235,"Dear friend, I heard you are the best, if you have the time can you please answer this question","Believe in yourself, for your potential is",limitless.,limitless
