,prompt,queries,responses,expected_responses
147,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question","  Yes, you should go see Star Trek!  It`s sooooo much fun!",147,positive
148,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question",comes home in two days,148,neutral
149,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question"," hahaha, I was busy, now I see what I replied to you! Yes that is true",149,positive
150,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question", How long before the Frisbee Golfer 'accidentally' catches one in the back of the head from his friend,150,negative
151,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question",today was a lovely day! I had fun with  and  this evening!,151,positive
152,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question",I think i should go to sleep considering i hav to b up on 3hrs....,152,neutral
153,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question",seriously bored without anyone to talk to... but not tired enough for sleep,153,negative
154,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question", phaket.  what did anneliese want to do?,154,neutral
155,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question",I don`t want to sit at home on prom night. Someone hang out with me,155,negative
156,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question", at first i thought bar life meant you were partying nonstop to catch up for the last 2 years...lol shoulda known better,156,positive
157,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question","'you can ride one, you can catch one, but its not summer til you pop open one'  ?",157,neutral
158,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question","JONAS BROTHERS - Live to party.                It`s rocking so hard     I love the song,",158,positive
159,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question", Thank you   I`ve had anxiety issues for years so I think if I can make it through the first couple of days then I will be fine.,159,neutral
160,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question","_beery Yeah little rough this morning but more tonight, and tomorrow night if all goes as planned. Caloric intake off the charts",160,negative
161,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question",Okay so I`m dedicating my 300th tweet to the fact that I`m going to the Apple store because there is a HUGE crack on the glass screen!,161,neutral
162,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question", Depends on what they want for it....I`ve become poor again,162,negative
163,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question",Almost to grandmas now. No internet there. I will never catch up on twitter.,163,negative
164,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question","Woke Up,I Wanna Stay In My bed",164,neutral
165,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question",Soooo high,165,neutral
166,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question",damjust finished watching Prison Break: the final break...omg i dont think i`ve cried so hard for a show..Finally understand the finale,166,positive
167,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question",will be back later.  http://plurk.com/p/rp3k7,167,neutral
168,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question",may the fourth be with you! happy star wars day,168,positive
169,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question", someone came in when I was sleeping off my national passtime and turned me human,169,positive
170,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question","Still no reply from  about my SimFinger problem  So no iRape parody video until I get a response, sorry guys",170,negative
171,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question","Home until tomorrow. Did my running and spinning. Now time for chiropractor, laundry, shopping, and visiting family. Missing nathan",171,negative
172,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question",_30439 I really wish I could go!,172,positive
173,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question","Gotta drop off some car parts for a buddy to press out, then to the dentist!    http://yfrog.com/0a7v3j",173,neutral
174,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question", but my bday is JUNE 19.. this is wack... and ihavent seen any promotions for my bday party  someone better finagle this asap!,174,negative
175,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question",waiting for sleeping pills to kick in... gonna be so tired at work tomorrow,175,negative
176,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question",Good morning  ready to start this week.,176,positive
177,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question",can`t wait to november for Jobros concert ! In examination,177,positive
178,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question",Home empty handed.  No comics found today.  I shall now indulge in my cupcakes from Magnolia Bakery.,178,neutral
179,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question"," Ahhh, I slept through the game.  I`m gonna try my best to watch tomorrow though. I hope we play Army.",179,neutral
180,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question",i am living in ignorance  :@,180,negative
181,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question"," as much as i love to be hopeful, i reckon the chances are minimal =P i`m never gonna get my cake and stuff",181,neutral
182,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question","Unfortunatley, AerLingus no longer fly to Copenhagen so we`re have to fly Ryanair to Billund and drive up to Copenhagen one of the days!",182,negative
183,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question",missed out on westcott micro apollo too,183,negative
184,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question",Saw a black snake in the garden.  Went back for a picture and it was gone,184,neutral
185,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question", you know you want to come keep me company whilst mum`s at her friends for the night  it`s such a nice evening!,185,positive
186,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question","i lost all my friends, i`m alone and sleepy..i wanna go home",186,negative
187,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question", hemp cloth is marvelous but unfortunately no,187,negative
188,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question",I`m hungry  wife is at a Bodyshop Party and is bringing a takeaway home with her - how much longer will the party go on?,188,neutral
189,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question", more nightmares?  *huggles*,189,neutral
190,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question", *points at the gear question I just posted* I cant get the rest of my Dreadweave set,190,neutral
191,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question",19 days and counting,191,neutral
192,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question","Why are young people attracted to trouble? this makes me sad!  ,<3 kMv",192,negative
193,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question",Good Morning! - Court - Crossfit - Bible Study - Someone very special`s house  http://tinyurl.com/cjs668,193,positive
194,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question", good luck!! How exciting,194,positive
195,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question",I am tres depressed,195,negative
196,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question",i think i just good stood up...,196,positive
197,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question",  Yeah I`m okay been icing and ace bandage and sitting on my **** on twitter... LOL Thanks,197,positive
198,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question", SHUT YOUR FACE! Why are you so mean to me? Pedro is supposed to be the mean one,198,negative
199,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question"," Happy b-day! Just woke up on this side of Earth, so wishes are bit late",199,positive
200,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question","Thank you, Afrin Nasal Spray! Also, I got a giant teacup tonight!",200,positive
201,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question", Not available in my area  I would too,201,negative
202,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question",I still smell of smoke  #kitchenfire,202,neutral
203,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question",i never knew a dentention was so hard 2 get,203,negative
204,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question",needs more followers,204,neutral
205,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question","Omg, my mom just called... Im too late... Hes gone",205,negative
206,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question",And the Sun is shinning.........at last,206,positive
207,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question", oooo ok   why  havent you accepted my friends request,207,neutral
208,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question", AWWWW  we`re gonna miss you!,208,negative
209,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question"," yeah real hard, but I know you`ll get by with it... smile",209,neutral
210,"Dear friend, I have heard great things about you. If you have some time, could you please help me with this question","If you followed us recently, PLEASE dont be offended that we haven`t followed back. We hit our limit.   Hopefully we will be free soon.",210,positive
