,prompt,queries,responses,expected_responses
29,I would greatly appreciate it if you could provide an answer to this question,_OKeefe Yay! You`re on Twitter! You`re my secret celeb crush!  (too much info??),29,neutral
30,I would greatly appreciate it if you could provide an answer to this question, If it is any consolation I got my BMI tested hahaha it says I am obesed  well so much for being unhappy for about 10 minutes.,30,negative
31,I would greatly appreciate it if you could provide an answer to this question,Off to Woolsery this morning to (hopefully) see North Molton U16 clinch the North Devon League title. Lovely day for it,31,positive
32,I would greatly appreciate it if you could provide an answer to this question,This weekend is going to be packed full of work for school  No life this summer I`m afraid.,32,negative
33,I would greatly appreciate it if you could provide an answer to this question,Really wishes he had some spare cash to buy the new Punch Out for Wii,33,negative
34,I would greatly appreciate it if you could provide an answer to this question,"Not looking forward to next week: Maths, Geography, English and French exams, totalling 7 hours",34,negative
35,I would greatly appreciate it if you could provide an answer to this question,"busy working on a new kit... and a couple interviews done...Yea! The weekend! Pray for my Uncle, still young and had a massive stroke!!",35,positive
36,I would greatly appreciate it if you could provide an answer to this question, hm... Both of us I guess...,36,neutral
37,I would greatly appreciate it if you could provide an answer to this question,So tired & ready for bed!! Really in the mood for salt & pepper chicken wings & noodles but have no money on me for a Chinese!,37,negative
38,I would greatly appreciate it if you could provide an answer to this question,Ahhh My Satz blend didn`t save,38,neutral
39,I would greatly appreciate it if you could provide an answer to this question,Feeling smooth like chrome,39,positive
40,I would greatly appreciate it if you could provide an answer to this question, Yeah it is. Thanks,40,positive
41,I would greatly appreciate it if you could provide an answer to this question," doing pretty well, up and wide awake",41,positive
42,I would greatly appreciate it if you could provide an answer to this question," I am twittering, LIKE A BOSS. Thanks Savvv",42,positive
43,I would greatly appreciate it if you could provide an answer to this question, oh no....u don`t have to hit him up. He had a family emergency so there was a lil delay. Just can`t wait to see them,43,neutral
44,I would greatly appreciate it if you could provide an answer to this question, good luck.. Finally your long time will of panvel tweetup finally coming true..,44,positive
45,I would greatly appreciate it if you could provide an answer to this question,Star trek was good times.,45,positive
46,I would greatly appreciate it if you could provide an answer to this question,where is the rain please come out,46,neutral
47,I would greatly appreciate it if you could provide an answer to this question,Not going to the dance recital and now i feel like a piece of **** cuz it cost so much money,47,negative
48,I would greatly appreciate it if you could provide an answer to this question,is spending her Saturday morning taking notes for a research essay because some stupid **** recalled the book I`m using. Not fair,48,negative
49,I would greatly appreciate it if you could provide an answer to this question,The little wormy from labyrinth sadly passed away today but its ok as hes still around in a happy ghost form aww  http://twitpic.com/67aim,49,neutral
50,I would greatly appreciate it if you could provide an answer to this question,this day has beasted me.,50,negative
51,I would greatly appreciate it if you could provide an answer to this question, hay wats ur AIM? we should chat,51,neutral
52,I would greatly appreciate it if you could provide an answer to this question," You know, your updates are really amusing.  How was the prop auction?How much did that baseship bed go for?",52,positive
53,I would greatly appreciate it if you could provide an answer to this question, how sad! are you saying that I`m fat?  *tears*,53,negative
54,I would greatly appreciate it if you could provide an answer to this question, We saw that in none 3D - the baddie`s the best,54,positive
55,I would greatly appreciate it if you could provide an answer to this question,"Aww, I love my daddy! He works 7 days a week almost all day and still tries to go to SF with all of us",55,positive
56,I would greatly appreciate it if you could provide an answer to this question,facebook is being a ****,56,negative
57,I would greatly appreciate it if you could provide an answer to this question,im an avid fan of **** magazine and i love your magazines,57,positive
58,I would greatly appreciate it if you could provide an answer to this question,"Oh, and yippee for Lyn-Z Way who gets to celebrate Mother`s Day for the first time as a mother.",58,positive
59,I would greatly appreciate it if you could provide an answer to this question,"had a great time out in the beer garden wit the boyos !! I think the sun got to me a bit though, feel a bit ill !!",59,neutral
60,I would greatly appreciate it if you could provide an answer to this question,today Jon Doe plays at the Moho. ia m excited  itÃ¯Â¿Â½s gonna be funny.. but before i have to carry all the equipment and do the backline,60,positive
61,I would greatly appreciate it if you could provide an answer to this question,happy mother`s day to all moms out there...,61,positive
62,I would greatly appreciate it if you could provide an answer to this question," ...i`m sorry about you are still sick  u know most of them, AND i know that u will guess the 'pelzer present' ;-)",62,negative
63,I would greatly appreciate it if you could provide an answer to this question, you`re so gorgeous!!,63,positive
64,I would greatly appreciate it if you could provide an answer to this question," I know, that is so sad.  I",64,negative
65,I would greatly appreciate it if you could provide an answer to this question,Is at a photoshoot.,65,neutral
66,I would greatly appreciate it if you could provide an answer to this question,  BUT THEY ARE EXPENSIVE.,66,negative
67,I would greatly appreciate it if you could provide an answer to this question," It would be great if those VIPS were for some acts I`d enjoy seeing, but noooo.",67,neutral
68,I would greatly appreciate it if you could provide an answer to this question,almost died. Laptop screen was set to 100% brightness after I reinstalled Windows Vista. Got a headache now  #insanedefaults,68,positive
69,I would greatly appreciate it if you could provide an answer to this question,I lost my artistic abilities,69,negative
70,I would greatly appreciate it if you could provide an answer to this question,Cant wait to see my boy tomorrow,70,positive
71,I would greatly appreciate it if you could provide an answer to this question,I miss her alot and its only been one day,71,negative
72,I would greatly appreciate it if you could provide an answer to this question, ugggh idk how to do that  but i only wanna stop getting texts from twitterr  -ilsE*,72,negative
73,I would greatly appreciate it if you could provide an answer to this question, ok then,73,neutral
74,I would greatly appreciate it if you could provide an answer to this question,is getting ready for bed. Happy Mother`s Day to all the mothers out there!,74,positive
75,I would greatly appreciate it if you could provide an answer to this question,"_babe woo! im getting mine on monday,cant wait  x",75,positive
76,I would greatly appreciate it if you could provide an answer to this question,why am i so tired?,76,negative
77,I would greatly appreciate it if you could provide an answer to this question,Candle wax is very enjoyable.,77,positive
78,I would greatly appreciate it if you could provide an answer to this question,i would slip and fall... on the dirty school bathroom floor. fml.,78,negative
79,I would greatly appreciate it if you could provide an answer to this question,nite nite twitts i wish u all a happy sunday i already have my major gift my my 2kids-my bro-n @_agressiva23 n 1 other gift on d way  tyg,79,positive
80,I would greatly appreciate it if you could provide an answer to this question,"just in case you wonder, we are really busy today and this coming with with adding tons of new blogs and updates stay tuned",80,neutral
81,I would greatly appreciate it if you could provide an answer to this question,Happy monday  up and about going to tavares today. Hope everyone has a blessed day!,81,positive
82,I would greatly appreciate it if you could provide an answer to this question,"This is my favourite shirt, because its true.  <3 grumpy.    a) cute  b) huggable  c) life of the party  (d)... http://tinyurl.com/q7eax7",82,positive
83,I would greatly appreciate it if you could provide an answer to this question, http://twitpic.com/4jaz5 - Cool... luv it,83,positive
84,I would greatly appreciate it if you could provide an answer to this question, That`s me on a good day,84,positive
85,I would greatly appreciate it if you could provide an answer to this question,In the emergency room with my cousin. She`s got mad flu and can`t walk or breathe.  Why are hospitals always so cold?,85,negative
86,I would greatly appreciate it if you could provide an answer to this question,is finally starting her assignments,86,neutral
87,I would greatly appreciate it if you could provide an answer to this question, ACSM. it`s unfathomable.  i think the other one .. and the .. is one that should be kept to the comfort of our bedrooms. yes?,87,neutral
88,I would greatly appreciate it if you could provide an answer to this question,Saw James carville in the store today. His head is really that bald,88,neutral
89,I would greatly appreciate it if you could provide an answer to this question,omg J.O.N.A.S. is my new fave show <3 one guess as to why hahahha,89,positive
90,I would greatly appreciate it if you could provide an answer to this question,I WANT RED CRUISERS!!  i don`t like the other ones. LMFAO!,90,negative
91,I would greatly appreciate it if you could provide an answer to this question,I wish I could get my nails done  stupid job,91,negative
92,I would greatly appreciate it if you could provide an answer to this question,working on diffusing that irritation but this traffic sure isn`t helping  mother F! it`s always real bad the days th@ i help plan stuff,92,negative
93,I would greatly appreciate it if you could provide an answer to this question,pacquiao fight was fun at home wif fam and melissa sat.    today was a mission to ikea. srsly 4 different freeways to ge to burbank.,93,positive
94,I would greatly appreciate it if you could provide an answer to this question,twittering after 2 days!,94,neutral
95,I would greatly appreciate it if you could provide an answer to this question," ohoh i missed all ur tweets  im gonna have to stay awake all night to see the announcement now, **** time difference",95,negative
96,I would greatly appreciate it if you could provide an answer to this question,Done at the spa   now meeting vic for some late lunch!,96,neutral
97,I would greatly appreciate it if you could provide an answer to this question,tonight in party w/ my girls (minus vita),97,positive
98,I would greatly appreciate it if you could provide an answer to this question,Sleepy Tabz is heading to bed.  Fun night! Listened through the next episode of Joss`d!,98,positive
99,I would greatly appreciate it if you could provide an answer to this question,I have to go to work now.,99,neutral
100,I would greatly appreciate it if you could provide an answer to this question," I had it! On my itunes, but then I lost all my songs.",100,neutral
101,I would greatly appreciate it if you could provide an answer to this question, which case? I got a new one last week and I`m not thrilled at all with mine.,101,negative
102,I would greatly appreciate it if you could provide an answer to this question,"  - we`re getting closer rather than further from REAL lobby dates - Chicago, BlogHer09 - squee!!!",102,neutral
103,I would greatly appreciate it if you could provide an answer to this question,So glad I`m finally done with finals!,103,positive
104,I would greatly appreciate it if you could provide an answer to this question,"Its prob cuz I don`t really like sleeping in late, even if I tried.",104,negative
105,I would greatly appreciate it if you could provide an answer to this question,hi guys just doing da usael notmuch really! <3 sad me,105,negative
106,I would greatly appreciate it if you could provide an answer to this question," I`m game, too bad your leaving HI!",106,negative
107,I would greatly appreciate it if you could provide an answer to this question, and  the Creative VADO`s are out of stock at walmart.com (missed it)  but thanks for tweeting about it,107,neutral
108,I would greatly appreciate it if you could provide an answer to this question,happy mother`s day mothers.,108,positive
109,I would greatly appreciate it if you could provide an answer to this question,   Hi to one kiwi artist from another kiwi artist,109,neutral
110,I would greatly appreciate it if you could provide an answer to this question,Counting the hours of lost sunshine until the Weekend,110,negative
111,I would greatly appreciate it if you could provide an answer to this question, ehhh no. just a check up. I have a dentist app next week though. getting my molar pulled/root canal.,111,neutral
112,I would greatly appreciate it if you could provide an answer to this question,Too warm!!!,112,neutral
113,I would greatly appreciate it if you could provide an answer to this question,I think i need some new friends,113,neutral
114,I would greatly appreciate it if you could provide an answer to this question," it makes me happy to hear a girl talk, or tweet, about the nba. but... could you give my nuggets some love?!",114,positive
115,I would greatly appreciate it if you could provide an answer to this question, I only do computers. Am hopeless at everything else,115,negative
116,I would greatly appreciate it if you could provide an answer to this question, Ok then have a good day,116,positive
117,I would greatly appreciate it if you could provide an answer to this question,  If I told you how often I wash my hair you would never speak to me again,117,neutral
118,I would greatly appreciate it if you could provide an answer to this question,sorry to tweet about BGT but poor wonderful crazy weird Greg  so not fair. the silly little girl is never going to cope. urgh. NOT FAIR.,118,negative
119,I would greatly appreciate it if you could provide an answer to this question," (cont) a bastardized version of French? It`s fun, believe me!",119,positive
120,I would greatly appreciate it if you could provide an answer to this question, What are u going to do today my girl?,120,neutral
121,I would greatly appreciate it if you could provide an answer to this question,?sucks!?..,121,negative
122,I would greatly appreciate it if you could provide an answer to this question,  has tickets.......?,122,neutral
123,I would greatly appreciate it if you could provide an answer to this question,i jus love doin night shifts...will be done in an hour,123,positive
124,I would greatly appreciate it if you could provide an answer to this question,just had a great talk with grace about how awesome God is and how he works...that somehow started with how remote controls work,124,positive
125,I would greatly appreciate it if you could provide an answer to this question, Dang... that IS disappointing,125,negative
126,I would greatly appreciate it if you could provide an answer to this question,Going to the courthouse to pay for tags & taxes on all our cars...this is gonna be expensive.,126,negative
127,I would greatly appreciate it if you could provide an answer to this question, sorry  friends - I`m swamped with deadlines right now and we have family visiting to boot! No charades for me.,127,negative
128,I would greatly appreciate it if you could provide an answer to this question,_Marie Wish I could make it too!!! I hate my commute sometimes,128,neutral
129,I would greatly appreciate it if you could provide an answer to this question,,129,neutral
130,I would greatly appreciate it if you could provide an answer to this question,i just bit my tongue.  blood everywhere!!!,130,negative
131,I would greatly appreciate it if you could provide an answer to this question,aaaaaw i want to live in the USA,131,neutral
132,I would greatly appreciate it if you could provide an answer to this question," Aww, congrats to the family. ;) Send me piccies in the email!",132,positive
133,I would greatly appreciate it if you could provide an answer to this question,Just at Starbucks with Farrah!,133,neutral
134,I would greatly appreciate it if you could provide an answer to this question,"planning! and trying to call the doctor, though that isn`t going so well. So mostly, planning",134,negative
135,I would greatly appreciate it if you could provide an answer to this question,im thinking that im going to have fun tonight....and maybe some changes are coming,135,positive
136,I would greatly appreciate it if you could provide an answer to this question,"I have such fantastic friends, including several ones met through here! thanks for being in my life - you are such amazing people!",136,positive
137,I would greatly appreciate it if you could provide an answer to this question,"Finally a chance to show genuine love, not dependent selfish love, I hope I can do it. My heart goes out to you and I`m sorry 4 ur pain.",137,positive
138,I would greatly appreciate it if you could provide an answer to this question, Awesome.  I`m down in Ocean Beach (if you know where that is.) By the way. 'YourBiggestFan' I`m a re-al big fan of you-rs.,138,positive
139,I would greatly appreciate it if you could provide an answer to this question,writing report cards  soooo tired but what an amazing day. check it out on fb soon!,139,positive
140,I would greatly appreciate it if you could provide an answer to this question,  #lichfield #tweetup sounds like fun  Hope to see you and everyone else there!,140,positive
141,I would greatly appreciate it if you could provide an answer to this question,Writing my Music Lit final paper on Mozart`s Eine kleine nashtmusik. Mom is giving me a hand...and I`m actually having a GREAT time,141,positive
142,I would greatly appreciate it if you could provide an answer to this question, Namaskar & Namaste r both the same. Marathi people say Namaskar! its a marathi word.... should i ? ...naaaah !,142,neutral
143,I would greatly appreciate it if you could provide an answer to this question, nice clutch,143,positive
144,I would greatly appreciate it if you could provide an answer to this question," I am just `okay-okay` .. like the rest of the sane population in the world, I hate mondays",144,neutral
145,I would greatly appreciate it if you could provide an answer to this question,www.myspace.com/fashionisthenextcity  check out and started new tee`s  limited edition in different ways !! check facebook group too,145,neutral
146,I would greatly appreciate it if you could provide an answer to this question,I just realized that I can`t forward text msgs with my iPhone.,146,neutral
147,I would greatly appreciate it if you could provide an answer to this question,"  Yes, you should go see Star Trek!  It`s sooooo much fun!",147,positive
148,I would greatly appreciate it if you could provide an answer to this question,comes home in two days,148,neutral
149,I would greatly appreciate it if you could provide an answer to this question," hahaha, I was busy, now I see what I replied to you! Yes that is true",149,positive
150,I would greatly appreciate it if you could provide an answer to this question, How long before the Frisbee Golfer 'accidentally' catches one in the back of the head from his friend,150,negative
151,I would greatly appreciate it if you could provide an answer to this question,today was a lovely day! I had fun with  and  this evening!,151,positive
152,I would greatly appreciate it if you could provide an answer to this question,I think i should go to sleep considering i hav to b up on 3hrs....,152,neutral
153,I would greatly appreciate it if you could provide an answer to this question,seriously bored without anyone to talk to... but not tired enough for sleep,153,negative
154,I would greatly appreciate it if you could provide an answer to this question, phaket.  what did anneliese want to do?,154,neutral
155,I would greatly appreciate it if you could provide an answer to this question,I don`t want to sit at home on prom night. Someone hang out with me,155,negative
156,I would greatly appreciate it if you could provide an answer to this question, at first i thought bar life meant you were partying nonstop to catch up for the last 2 years...lol shoulda known better,156,positive
157,I would greatly appreciate it if you could provide an answer to this question,"'you can ride one, you can catch one, but its not summer til you pop open one'  ?",157,neutral
158,I would greatly appreciate it if you could provide an answer to this question,"JONAS BROTHERS - Live to party.                It`s rocking so hard     I love the song,",158,positive
159,I would greatly appreciate it if you could provide an answer to this question, Thank you   I`ve had anxiety issues for years so I think if I can make it through the first couple of days then I will be fine.,159,neutral
160,I would greatly appreciate it if you could provide an answer to this question,"_beery Yeah little rough this morning but more tonight, and tomorrow night if all goes as planned. Caloric intake off the charts",160,negative
161,I would greatly appreciate it if you could provide an answer to this question,Okay so I`m dedicating my 300th tweet to the fact that I`m going to the Apple store because there is a HUGE crack on the glass screen!,161,neutral
162,I would greatly appreciate it if you could provide an answer to this question, Depends on what they want for it....I`ve become poor again,162,negative
163,I would greatly appreciate it if you could provide an answer to this question,Almost to grandmas now. No internet there. I will never catch up on twitter.,163,negative
164,I would greatly appreciate it if you could provide an answer to this question,"Woke Up,I Wanna Stay In My bed",164,neutral
165,I would greatly appreciate it if you could provide an answer to this question,Soooo high,165,neutral
166,I would greatly appreciate it if you could provide an answer to this question,damjust finished watching Prison Break: the final break...omg i dont think i`ve cried so hard for a show..Finally understand the finale,166,positive
167,I would greatly appreciate it if you could provide an answer to this question,will be back later.  http://plurk.com/p/rp3k7,167,neutral
168,I would greatly appreciate it if you could provide an answer to this question,may the fourth be with you! happy star wars day,168,positive
169,I would greatly appreciate it if you could provide an answer to this question, someone came in when I was sleeping off my national passtime and turned me human,169,positive
170,I would greatly appreciate it if you could provide an answer to this question,"Still no reply from  about my SimFinger problem  So no iRape parody video until I get a response, sorry guys",170,negative
171,I would greatly appreciate it if you could provide an answer to this question,"Home until tomorrow. Did my running and spinning. Now time for chiropractor, laundry, shopping, and visiting family. Missing nathan",171,negative
172,I would greatly appreciate it if you could provide an answer to this question,_30439 I really wish I could go!,172,positive
173,I would greatly appreciate it if you could provide an answer to this question,"Gotta drop off some car parts for a buddy to press out, then to the dentist!    http://yfrog.com/0a7v3j",173,neutral
174,I would greatly appreciate it if you could provide an answer to this question, but my bday is JUNE 19.. this is wack... and ihavent seen any promotions for my bday party  someone better finagle this asap!,174,negative
175,I would greatly appreciate it if you could provide an answer to this question,waiting for sleeping pills to kick in... gonna be so tired at work tomorrow,175,negative
176,I would greatly appreciate it if you could provide an answer to this question,Good morning  ready to start this week.,176,positive
177,I would greatly appreciate it if you could provide an answer to this question,can`t wait to november for Jobros concert ! In examination,177,positive
178,I would greatly appreciate it if you could provide an answer to this question,Home empty handed.  No comics found today.  I shall now indulge in my cupcakes from Magnolia Bakery.,178,neutral
179,I would greatly appreciate it if you could provide an answer to this question," Ahhh, I slept through the game.  I`m gonna try my best to watch tomorrow though. I hope we play Army.",179,neutral
180,I would greatly appreciate it if you could provide an answer to this question,i am living in ignorance  :@,180,negative
181,I would greatly appreciate it if you could provide an answer to this question," as much as i love to be hopeful, i reckon the chances are minimal =P i`m never gonna get my cake and stuff",181,neutral
182,I would greatly appreciate it if you could provide an answer to this question,"Unfortunatley, AerLingus no longer fly to Copenhagen so we`re have to fly Ryanair to Billund and drive up to Copenhagen one of the days!",182,negative
183,I would greatly appreciate it if you could provide an answer to this question,missed out on westcott micro apollo too,183,negative
184,I would greatly appreciate it if you could provide an answer to this question,Saw a black snake in the garden.  Went back for a picture and it was gone,184,neutral
185,I would greatly appreciate it if you could provide an answer to this question, you know you want to come keep me company whilst mum`s at her friends for the night  it`s such a nice evening!,185,positive
186,I would greatly appreciate it if you could provide an answer to this question,"i lost all my friends, i`m alone and sleepy..i wanna go home",186,negative
187,I would greatly appreciate it if you could provide an answer to this question, hemp cloth is marvelous but unfortunately no,187,negative
188,I would greatly appreciate it if you could provide an answer to this question,I`m hungry  wife is at a Bodyshop Party and is bringing a takeaway home with her - how much longer will the party go on?,188,neutral
189,I would greatly appreciate it if you could provide an answer to this question, more nightmares?  *huggles*,189,neutral
190,I would greatly appreciate it if you could provide an answer to this question, *points at the gear question I just posted* I cant get the rest of my Dreadweave set,190,neutral
191,I would greatly appreciate it if you could provide an answer to this question,19 days and counting,191,neutral
192,I would greatly appreciate it if you could provide an answer to this question,"Why are young people attracted to trouble? this makes me sad!  ,<3 kMv",192,negative
193,I would greatly appreciate it if you could provide an answer to this question,Good Morning! - Court - Crossfit - Bible Study - Someone very special`s house  http://tinyurl.com/cjs668,193,positive
194,I would greatly appreciate it if you could provide an answer to this question, good luck!! How exciting,194,positive
195,I would greatly appreciate it if you could provide an answer to this question,I am tres depressed,195,negative
196,I would greatly appreciate it if you could provide an answer to this question,i think i just good stood up...,196,positive
197,I would greatly appreciate it if you could provide an answer to this question,  Yeah I`m okay been icing and ace bandage and sitting on my **** on twitter... LOL Thanks,197,positive
198,I would greatly appreciate it if you could provide an answer to this question, SHUT YOUR FACE! Why are you so mean to me? Pedro is supposed to be the mean one,198,negative
199,I would greatly appreciate it if you could provide an answer to this question," Happy b-day! Just woke up on this side of Earth, so wishes are bit late",199,positive
200,I would greatly appreciate it if you could provide an answer to this question,"Thank you, Afrin Nasal Spray! Also, I got a giant teacup tonight!",200,positive
201,I would greatly appreciate it if you could provide an answer to this question, Not available in my area  I would too,201,negative
202,I would greatly appreciate it if you could provide an answer to this question,I still smell of smoke  #kitchenfire,202,neutral
203,I would greatly appreciate it if you could provide an answer to this question,i never knew a dentention was so hard 2 get,203,negative
204,I would greatly appreciate it if you could provide an answer to this question,needs more followers,204,neutral
205,I would greatly appreciate it if you could provide an answer to this question,"Omg, my mom just called... Im too late... Hes gone",205,negative
206,I would greatly appreciate it if you could provide an answer to this question,And the Sun is shinning.........at last,206,positive
207,I would greatly appreciate it if you could provide an answer to this question, oooo ok   why  havent you accepted my friends request,207,neutral
208,I would greatly appreciate it if you could provide an answer to this question, AWWWW  we`re gonna miss you!,208,negative
209,I would greatly appreciate it if you could provide an answer to this question," yeah real hard, but I know you`ll get by with it... smile",209,neutral
210,I would greatly appreciate it if you could provide an answer to this question,"If you followed us recently, PLEASE dont be offended that we haven`t followed back. We hit our limit.   Hopefully we will be free soon.",210,positive
211,I would greatly appreciate it if you could provide an answer to this question,Just woke up :o mums singing to her new gn`r cd replacement i bought because im a good daughter,211,positive
212,I would greatly appreciate it if you could provide an answer to this question, My pleasure,212,neutral
213,I would greatly appreciate it if you could provide an answer to this question, I can`t believe you went and got boba without me.,213,neutral
214,I would greatly appreciate it if you could provide an answer to this question,its my burfday and i`m all alone,214,negative
215,I would greatly appreciate it if you could provide an answer to this question, awww  I`ll let you off - but you`d better be there for my next 30th! XD,215,positive
216,I would greatly appreciate it if you could provide an answer to this question,is sad that she is not seeing Basshunter at Metroplex this weekend,216,negative
217,I would greatly appreciate it if you could provide an answer to this question,Some goodies bagged at the car boot including some very cute cross stitch birds for my craft room! The man selling was a sweetie,217,positive
218,I would greatly appreciate it if you could provide an answer to this question,michelle is a hot mama with chichis grande,218,neutral
219,I would greatly appreciate it if you could provide an answer to this question,Gonna read a story bout adam lambert online then bed. Nighty night,219,neutral
220,I would greatly appreciate it if you could provide an answer to this question, I sorry,220,positive
221,I would greatly appreciate it if you could provide an answer to this question,Big booming thunder storm almost here.  Maybe we can all go home early???  Ah... probably not.,221,neutral
222,I would greatly appreciate it if you could provide an answer to this question,sitting at home doing nothing. gonna be like this all weekend,222,neutral
223,I would greatly appreciate it if you could provide an answer to this question,who watched X-men origins: wolverine? i totally loved it! haha,223,positive
224,I would greatly appreciate it if you could provide an answer to this question," OHSHNAPSSS. is she pissed at blair as usual ? hahah. & yeeeah, i bake cookies",224,neutral
225,I would greatly appreciate it if you could provide an answer to this question,I really really like the song Love Story by Taylor Swift,225,positive
226,I would greatly appreciate it if you could provide an answer to this question,  That was stone cold   Crazy....  ?,226,negative
227,I would greatly appreciate it if you could provide an answer to this question,"i donbt like to peel prawns, i also dont like going shopping, running out of money and crawling round the car looking for more",227,negative
228,I would greatly appreciate it if you could provide an answer to this question, hey Phillll! Wazzuppppp?!,228,neutral
229,I would greatly appreciate it if you could provide an answer to this question,Waiting for 5:00 & having cramps,229,negative
230,I would greatly appreciate it if you could provide an answer to this question,On the way to Malaysia...no internet access to Twit,230,negative
231,I would greatly appreciate it if you could provide an answer to this question,Working now,231,neutral
232,I would greatly appreciate it if you could provide an answer to this question, No it`s not sad. Should make you proud,232,negative
233,I would greatly appreciate it if you could provide an answer to this question,_Lay aww well I just randomly woke up and now I can`t sleep! Too many things on my mind,233,negative
234,I would greatly appreciate it if you could provide an answer to this question, Not a prob hun,234,positive
235,I would greatly appreciate it if you could provide an answer to this question, hahaa your awesomee !,235,positive
236,I would greatly appreciate it if you could provide an answer to this question,Rockstar photographer shoot went great tonight. A little different than the usual stuff - very nice.,236,positive
237,I would greatly appreciate it if you could provide an answer to this question, Bryan hasn`t replied about wingnuts,237,neutral
238,I would greatly appreciate it if you could provide an answer to this question, nice one !,238,positive
239,I would greatly appreciate it if you could provide an answer to this question, Sooo SAD I will miss you here in San Diego!!!,239,negative
240,I would greatly appreciate it if you could provide an answer to this question,Playing Ghost Online is really interesting. The new updates are Kirin pet and Metamorph for third job.  Can`t wait to have a dragon pet,240,positive
241,I would greatly appreciate it if you could provide an answer to this question," ah, ok  thank youuuuuu!",241,positive
242,I would greatly appreciate it if you could provide an answer to this question,sorry guys i didn`t sign in for a while  sorry every1,242,negative
243,I would greatly appreciate it if you could provide an answer to this question,Hell yeah Kellynn got a Twitter. Finally.,243,neutral
244,I would greatly appreciate it if you could provide an answer to this question," if so, the TMobile G1 is the Hummer H1. I wish I had the battery life of an iPhone!",244,positive
245,I would greatly appreciate it if you could provide an answer to this question,"Version 2 of our live, interactive Trans-Siberian ticket planner is launched: http://tinyurl.com/c5ljwm - its very cool",245,positive
246,I would greatly appreciate it if you could provide an answer to this question, I am lost. Please help me find a good home.,246,negative
